,Idade,Demissão,Viagem de negócios,Diárias recebidas,Departamento,Distância de Casa,Escolaridade,Área de Formação,Número de contratos de trabalho na empresa,ID Funcionário,Nível de Satisfação com o ambiente de trabalho,Gênero,Salário por hora,Nível de envolvimento com o trabalho,Nível hierárquico,Cargo,Satisfação com o trabalho,Estado civil,Renda mensal,Salário Mensal,qtde de empresas que já trabalhou,Maior de idade,Faz hora extra,percentual de aumento de salário,score de performance,Satisfação nas relações Não trabalho,Jornada padrão de trabalho,opção de remaunração variável em ações,Total de anos trabalhados,Qtde de treinamentos realizados no último ano,Equilíbrio vida trabalho,Total de anos trabalhados na empresa,Anos trabalhados na função atual,Anos desde a última promoção,Anos trabalhando com o atual gestor
114,24,Não,Viaja raramente,1371,Vendas,10,4,Marketing,1,507,4,Feminino,77,3,2,Executivo de vendas,3,Divorciado,4260,5915,1,Sim,Sim,12,3,4,80,1,5,2,4,5,2,0,3
115,30,Sim,Viaja frequentemente,464,Pesquisa e Desenvolvimento,4,3,EnsiNão técnico,1,514,3,Masculino,40,3,1,Pesquisador cientista,4,Solteiro,2285,3427,9,Sim,Sim,23,4,3,80,0,3,4,3,1,0,0,0
116,37,Não,Viaja raramente,1305,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,518,3,Masculino,49,3,2,Diretor de manufatura,2,Solteiro,4197,21123,2,Sim,Sim,12,3,4,80,0,18,2,2,1,0,0,1
117,43,Não,Viaja raramente,1473,Pesquisa e Desenvolvimento,8,4,Outras,1,526,3,Feminino,74,3,2,Reprentante de saúde,3,Divorciado,4522,2227,4,Sim,Sim,14,3,4,80,0,8,3,3,5,2,0,2
118,25,Não,Viaja raramente,891,Vendas,4,2,Ciências Humanas,1,527,2,Feminino,99,2,2,Executivo de vendas,4,Solteiro,4487,12090,1,Sim,Sim,11,3,2,80,0,5,3,3,5,4,1,3
119,37,Não,Não Viaja,1063,Pesquisa e Desenvolvimento,25,5,Ciências Médicas,1,529,2,Feminino,72,3,2,Pesquisador cientista,3,Casado,4449,23866,3,Sim,Sim,15,3,1,80,2,15,2,3,13,11,10,7
120,39,Não,Viaja frequentemente,1218,Pesquisa e Desenvolvimento,1,1,Ciências Humanas,1,531,2,Masculino,52,3,5,Gerente,3,Divorciado,19197,8213,1,Sim,Sim,14,3,3,80,1,21,3,3,21,8,1,6
121,52,Não,Viaja raramente,319,Pesquisa e Desenvolvimento,3,3,Ciências Médicas,1,543,4,Masculino,39,2,3,Diretor de manufatura,3,Casado,7969,19609,2,Sim,Sim,14,3,3,80,0,28,4,3,5,4,0,4
122,24,Sim,Viaja raramente,1448,Vendas,1,1,EnsiNão técnico,1,554,1,Feminino,62,3,1,Representante de vendas,2,Solteiro,3202,21972,1,Sim,Sim,16,3,2,80,0,6,4,3,5,3,1,4
123,38,Não,Viaja frequentemente,1490,Pesquisa e Desenvolvimento,2,2,Ciências Humanas,1,556,4,Masculino,42,3,1,Técnico de Laboratório,4,Casado,1702,12106,1,Sim,Sim,23,4,3,80,1,1,3,3,1,0,0,0
124,46,Não,Viaja raramente,1125,Vendas,10,3,Marketing,1,580,3,Feminino,94,2,3,Executivo de vendas,4,Casado,9071,11563,2,Sim,Sim,19,3,3,80,1,15,3,3,3,2,1,2
125,33,Sim,Viaja raramente,1277,Pesquisa e Desenvolvimento,15,1,Ciências Médicas,1,582,2,Masculino,56,3,3,Gerente,3,Casado,13610,24619,7,Sim,Sim,12,3,4,80,0,15,2,4,7,6,7,7
126,35,Não,Viaja raramente,1276,Pesquisa e Desenvolvimento,16,3,Ciências Humanas,1,586,4,Masculino,72,3,3,Reprentante de saúde,3,Casado,7632,14295,4,Sim,Sim,12,3,3,80,0,10,2,3,8,7,0,0
127,34,Sim,Viaja frequentemente,988,Recursos HumaNãos,23,3,Recursos HumaNãos,1,590,2,Feminino,43,3,3,Recursos HumaNãos,1,Divorciado,9950,11533,9,Sim,Sim,15,3,3,80,3,11,2,3,3,2,0,2
128,31,Não,Viaja raramente,828,Vendas,2,1,Ciências Humanas,1,604,2,Masculino,77,3,2,Executivo de vendas,4,Solteiro,6582,8346,4,Sim,Sim,13,3,3,80,0,10,2,4,6,5,0,5
129,42,Não,Viaja raramente,319,Pesquisa e Desenvolvimento,24,3,Ciências Médicas,1,605,4,Masculino,56,3,3,Diretor de manufatura,1,Casado,7406,6950,1,Sim,Sim,21,4,4,80,1,10,5,2,10,9,5,8
130,26,Sim,Viaja frequentemente,426,Recursos HumaNãos,17,4,Ciências Humanas,1,608,2,Feminino,58,3,1,Recursos HumaNãos,3,Divorciado,2741,22808,0,Sim,Sim,11,3,2,80,1,8,2,2,7,7,1,0
131,18,Sim,Viaja frequentemente,1306,Vendas,5,3,Marketing,1,614,2,Masculino,69,3,1,Representante de vendas,2,Solteiro,1878,8059,1,Sim,Sim,14,3,4,80,0,0,3,3,0,0,0,0
132,41,Não,Não Viaja,509,Pesquisa e Desenvolvimento,2,4,Outras,1,616,1,Feminino,62,2,2,Reprentante de saúde,3,Solteiro,6811,2112,2,Sim,Sim,17,3,1,80,0,10,3,3,8,7,0,7
133,26,Sim,Viaja raramente,471,Pesquisa e Desenvolvimento,24,3,EnsiNão técnico,1,622,3,Masculino,66,1,1,Técnico de Laboratório,4,Solteiro,2340,23213,1,Sim,Sim,18,3,2,80,0,1,3,1,1,0,0,0
134,52,Não,Viaja raramente,956,Pesquisa e Desenvolvimento,6,2,EnsiNão técnico,1,630,4,Masculino,78,3,2,Pesquisador cientista,1,Divorciado,5577,22087,3,Sim,Sim,12,3,2,80,2,18,3,3,10,9,6,9
135,49,Não,Viaja raramente,1245,Pesquisa e Desenvolvimento,18,4,Ciências Humanas,1,638,4,Masculino,58,2,5,Diretor de pesquisa,3,Divorciado,19502,2125,1,Sim,Sim,17,3,3,80,1,31,5,3,31,9,0,9
136,24,Não,Viaja raramente,691,Pesquisa e Desenvolvimento,23,3,Ciências Médicas,1,639,2,Masculino,89,4,1,Pesquisador cientista,4,Casado,2725,21630,1,Sim,Sim,11,3,2,80,2,6,3,3,6,5,1,4
137,24,Sim,Viaja frequentemente,1287,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,647,1,Feminino,55,3,1,Técnico de Laboratório,3,Casado,2886,14168,1,Sim,Sim,16,3,4,80,1,6,4,3,6,3,1,2
138,34,Não,Viaja raramente,254,Pesquisa e Desenvolvimento,1,2,Ciências Humanas,1,649,2,Masculino,83,2,1,Pesquisador cientista,4,Casado,3622,22794,1,Sim,Sim,13,3,4,80,1,6,3,3,6,5,1,3
139,37,Não,Viaja raramente,558,Vendas,2,3,Marketing,1,656,4,Masculino,75,3,2,Executivo de vendas,3,Casado,9602,3010,4,Sim,Sim,11,3,3,80,1,17,3,2,3,0,1,0
140,43,Não,Viaja raramente,782,Pesquisa e Desenvolvimento,6,4,Outras,1,661,2,Masculino,50,2,4,Diretor de pesquisa,4,Divorciado,16627,2671,4,Sim,Sim,14,3,3,80,1,21,3,2,1,0,0,0
141,43,Não,Viaja frequentemente,1001,Pesquisa e Desenvolvimento,9,5,Ciências Médicas,1,663,4,Masculino,72,3,2,Técnico de Laboratório,3,Divorciado,5679,19627,3,Sim,Sim,13,3,2,80,1,10,3,3,8,7,4,7
142,34,Não,Viaja raramente,204,Vendas,14,3,EnsiNão técnico,1,666,3,Feminino,31,3,1,Representante de vendas,3,Divorciado,2579,2912,1,Sim,Sim,18,3,4,80,2,8,3,3,8,2,0,6
143,44,Não,Viaja raramente,1315,Pesquisa e Desenvolvimento,3,4,Outras,1,671,4,Masculino,35,3,5,Gerente,4,Casado,19513,9358,4,Sim,Sim,12,3,1,80,1,26,2,4,2,2,0,1
144,32,Não,Viaja raramente,646,Pesquisa e Desenvolvimento,9,4,Ciências Humanas,1,679,1,Feminino,92,3,2,Pesquisador cientista,4,Casado,6322,18089,1,Sim,Sim,12,3,4,80,1,6,2,2,6,4,0,5
145,26,Não,Viaja raramente,991,Pesquisa e Desenvolvimento,6,3,Ciências Humanas,1,686,3,Feminino,71,3,1,Técnico de Laboratório,4,Casado,2659,17759,1,Sim,Sim,13,3,3,80,1,3,2,3,3,2,0,2
146,36,Não,Viaja raramente,913,Pesquisa e Desenvolvimento,9,2,Ciências Médicas,1,699,2,Masculino,48,2,2,Diretor de manufatura,2,Divorciado,8847,13934,2,Sim,Sim,11,3,3,80,1,13,2,3,3,2,0,2
147,20,Sim,Viaja raramente,1362,Pesquisa e Desenvolvimento,10,1,Ciências Médicas,1,701,4,Masculino,32,3,1,Pesquisador cientista,3,Solteiro,1009,26999,1,Sim,Sim,11,3,4,80,0,1,5,3,1,0,1,1
148,33,Sim,Viaja frequentemente,1076,Pesquisa e Desenvolvimento,3,3,Ciências Humanas,1,702,1,Masculino,70,3,1,Pesquisador cientista,1,Solteiro,3348,3164,1,Sim,Sim,11,3,1,80,0,10,3,3,10,8,9,7
149,27,Não,Viaja frequentemente,1410,Vendas,3,1,Ciências Médicas,1,714,4,Feminino,71,4,2,Executivo de vendas,4,Divorciado,4647,16673,1,Sim,Sim,20,4,2,80,2,6,3,3,6,5,0,4
150,50,Não,Viaja raramente,1207,Pesquisa e Desenvolvimento,28,1,Ciências Médicas,1,716,4,Masculino,74,4,1,Técnico de Laboratório,3,Casado,3221,3297,1,Sim,Sim,11,3,3,80,3,20,3,3,20,8,3,8
151,50,Sim,Viaja frequentemente,562,Vendas,8,2,EnsiNão técnico,1,723,2,Masculino,50,3,2,Executivo de vendas,3,Casado,6796,23452,3,Sim,Sim,14,3,1,80,1,18,4,3,4,3,1,3
152,40,Não,Viaja frequentemente,580,Vendas,5,4,Ciências Humanas,1,729,4,Masculino,48,2,3,Executivo de vendas,1,Casado,10475,23772,5,Sim,Sim,21,4,3,80,1,20,2,3,18,13,1,12
153,28,Sim,Viaja raramente,654,Pesquisa e Desenvolvimento,1,2,Ciências Humanas,1,741,1,Feminino,67,1,1,Pesquisador cientista,2,Solteiro,2216,3872,7,Sim,Sim,13,3,4,80,0,10,4,3,7,7,3,7
154,38,Não,Viaja raramente,168,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,743,3,Feminino,81,3,3,Diretor de manufatura,3,Solteiro,7861,15397,4,Sim,Sim,14,3,4,80,0,10,4,4,1,0,0,0
155,47,Não,Viaja frequentemente,217,Vendas,3,3,Ciências Médicas,1,746,4,Feminino,49,3,4,Executivo de vendas,3,Divorciado,13770,10225,9,Sim,Sim,12,3,4,80,2,28,2,2,22,2,11,13
156,42,Sim,Viaja frequentemente,933,Pesquisa e Desenvolvimento,19,3,Ciências Médicas,1,752,3,Masculino,57,4,1,Pesquisador cientista,3,Divorciado,2759,20366,6,Sim,Sim,12,3,4,80,0,7,2,3,2,2,2,2
157,40,Não,Viaja raramente,804,Pesquisa e Desenvolvimento,2,1,Ciências Médicas,1,763,4,Feminino,86,2,1,Pesquisador cientista,4,Solteiro,2342,22929,0,Sim,Sim,20,4,4,80,0,5,2,2,4,2,2,3
158,38,Não,Viaja raramente,268,Pesquisa e Desenvolvimento,2,5,Ciências Médicas,1,773,4,Masculino,92,3,1,Pesquisador cientista,3,Casado,3057,20471,6,Sim,Sim,13,3,2,80,1,6,0,1,1,0,0,1
159,33,Sim,Viaja raramente,527,Pesquisa e Desenvolvimento,1,4,Outras,1,780,4,Masculino,63,3,1,Pesquisador cientista,4,Solteiro,2686,5207,1,Sim,Sim,13,3,3,80,0,10,2,2,10,9,7,8
160,47,Sim,Viaja frequentemente,719,Vendas,27,2,Ciências Humanas,1,785,2,Feminino,77,4,2,Executivo de vendas,3,Solteiro,6397,10339,4,Sim,Sim,12,3,4,80,0,8,2,3,5,4,1,3
161,55,Sim,Viaja raramente,725,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,787,4,Masculino,78,3,5,Gerente,1,Casado,19859,21199,5,Sim,Sim,13,3,4,80,1,24,2,3,5,2,1,4
162,54,Não,Viaja raramente,376,Pesquisa e Desenvolvimento,19,4,Ciências Médicas,1,799,4,Feminino,95,3,2,Diretor de manufatura,1,Divorciado,5485,22670,9,Sim,Sim,11,3,2,80,2,9,4,3,5,3,1,4
163,37,Não,Viaja raramente,571,Pesquisa e Desenvolvimento,10,1,Ciências Humanas,1,802,4,Feminino,82,3,1,Pesquisador cientista,1,Divorciado,2782,19905,0,Sim,Sim,13,3,2,80,2,6,3,2,5,3,4,3
164,38,Não,Viaja frequentemente,240,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,803,1,Feminino,75,4,2,Diretor de manufatura,1,Solteiro,5980,26085,6,Sim,Sim,12,3,4,80,0,17,2,3,15,7,4,12
165,23,Sim,Viaja raramente,1243,Pesquisa e Desenvolvimento,6,3,Ciências Humanas,1,811,3,Masculino,63,4,1,Técnico de Laboratório,1,Casado,1601,3445,1,Sim,Sim,21,4,3,80,2,1,2,3,0,0,0,0
166,29,Sim,Viaja raramente,805,Pesquisa e Desenvolvimento,1,2,Ciências Humanas,1,816,2,Feminino,36,2,1,Técnico de Laboratório,1,Casado,2319,6689,1,Sim,Sim,11,3,4,80,1,1,1,3,1,0,0,0
167,47,Não,Viaja raramente,202,Pesquisa e Desenvolvimento,2,2,Outras,1,820,3,Feminino,33,3,4,Gerente,4,Casado,16752,12982,1,Sim,Sim,11,3,3,80,1,26,3,2,26,14,3,0
168,58,Sim,Viaja raramente,286,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,825,4,Masculino,31,3,5,Diretor de pesquisa,2,Solteiro,19246,25761,7,Sim,Sim,12,3,4,80,0,40,2,3,31,15,13,8
169,42,Não,Viaja raramente,932,Pesquisa e Desenvolvimento,1,2,Ciências Humanas,1,827,4,Feminino,43,2,2,Diretor de manufatura,4,Casado,6062,4051,9,Sim,Sim,13,3,4,80,1,8,4,3,4,3,0,2
170,30,Não,Viaja raramente,946,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,833,3,Feminino,52,2,2,Diretor de manufatura,4,Solteiro,6877,20234,5,Sim,Sim,24,4,2,80,0,12,4,2,0,0,0,0
171,27,Não,Viaja raramente,269,Pesquisa e Desenvolvimento,5,1,EnsiNão técnico,1,844,3,Masculino,42,2,3,Diretor de pesquisa,4,Divorciado,12808,8842,1,Sim,Sim,16,3,2,80,1,9,3,3,9,8,0,8
172,28,Não,Viaja raramente,760,Vendas,2,4,Marketing,1,846,2,Feminino,81,3,2,Executivo de vendas,2,Casado,4779,3698,1,Sim,Sim,20,4,1,80,0,8,2,3,8,7,7,5
173,26,Sim,Viaja frequentemente,887,Pesquisa e Desenvolvimento,5,2,Ciências Médicas,1,848,3,Feminino,88,2,1,Pesquisador cientista,3,Casado,2366,20898,1,Sim,Sim,14,3,1,80,1,8,2,3,8,7,1,7
174,36,Não,Viaja raramente,928,Vendas,1,2,Ciências Humanas,1,857,2,Masculino,56,3,2,Executivo de vendas,4,Casado,6201,2823,1,Sim,Sim,14,3,4,80,1,18,1,2,18,14,4,11
175,53,Não,Viaja raramente,661,Vendas,7,2,Marketing,1,862,1,Feminino,78,2,3,Executivo de vendas,4,Casado,10934,20715,7,Sim,Sim,18,3,4,80,1,35,3,3,5,2,0,4
176,45,Não,Viaja raramente,930,Vendas,9,3,Marketing,1,864,4,Masculino,74,3,3,Executivo de vendas,1,Divorciado,10761,19239,4,Sim,Sim,12,3,3,80,1,18,2,3,5,4,0,2
177,44,Não,Viaja raramente,986,Pesquisa e Desenvolvimento,8,4,Ciências Humanas,1,874,1,Masculino,62,4,1,Técnico de Laboratório,4,Casado,2818,5044,2,Sim,Sim,24,4,3,80,1,10,2,2,3,2,0,2
178,42,Não,Viaja frequentemente,1271,Pesquisa e Desenvolvimento,2,1,Ciências Médicas,1,875,2,Masculino,35,3,1,Pesquisador cientista,4,Solteiro,2515,9068,5,Sim,Sim,14,3,4,80,0,8,2,3,2,1,2,2
179,25,Não,Viaja raramente,141,Vendas,3,1,Outras,1,879,3,Masculino,98,3,2,Executivo de vendas,1,Casado,4194,14363,1,Sim,Sim,18,3,4,80,0,5,3,3,5,3,0,3
180,35,Não,Viaja raramente,607,Pesquisa e Desenvolvimento,9,3,Ciências Humanas,1,880,4,Feminino,66,2,3,Diretor de manufatura,3,Casado,10685,23457,1,Sim,Sim,20,4,2,80,1,17,2,3,17,14,5,15
181,35,Sim,Viaja frequentemente,130,Pesquisa e Desenvolvimento,25,4,Ciências Humanas,1,881,4,Feminino,96,3,1,Pesquisador cientista,2,Divorciado,2022,16612,1,Sim,Sim,19,3,1,80,1,10,3,2,10,2,7,8
182,42,Não,Viaja raramente,1265,Pesquisa e Desenvolvimento,3,3,Ciências Humanas,1,894,3,Feminino,95,4,2,Técnico de Laboratório,4,Casado,5231,23726,2,Sim,Sim,13,3,2,80,1,17,1,2,5,3,1,3
183,31,Não,Viaja raramente,1222,Pesquisa e Desenvolvimento,11,4,Ciências Humanas,1,895,4,Masculino,48,3,1,Pesquisador cientista,4,Casado,2356,14871,3,Sim,Sim,19,3,2,80,1,8,2,3,6,4,0,2
184,29,Sim,Viaja raramente,341,Vendas,1,3,Ciências Médicas,1,896,2,Feminino,48,2,1,Representante de vendas,3,Divorciado,2800,23522,6,Sim,Sim,19,3,3,80,3,5,3,3,3,2,0,2
185,47,Não,Viaja raramente,249,Vendas,2,2,Marketing,1,903,3,Feminino,35,3,2,Executivo de vendas,4,Casado,4537,17783,0,Sim,Sim,22,4,1,80,1,8,2,3,7,6,7,7
186,37,Não,Não Viaja,1252,Vendas,19,2,Ciências Médicas,1,904,1,Masculino,32,3,3,Executivo de vendas,2,Solteiro,7642,4814,1,Sim,Sim,13,3,4,80,0,10,2,3,10,0,0,9
187,33,Não,Viaja raramente,1075,Recursos HumaNãos,3,2,Recursos HumaNãos,1,910,4,Masculino,57,3,1,Recursos HumaNãos,2,Divorciado,2277,22650,3,Sim,Sim,11,3,3,80,1,7,4,4,4,3,0,3
188,32,Sim,Viaja raramente,374,Pesquisa e Desenvolvimento,25,4,Ciências Humanas,1,911,1,Masculino,87,3,1,Técnico de Laboratório,4,Solteiro,2795,18016,1,Sim,Sim,24,4,3,80,0,1,2,1,1,0,0,1
189,44,Não,Viaja raramente,661,Pesquisa e Desenvolvimento,9,2,Ciências Humanas,1,913,2,Masculino,61,3,1,Pesquisador cientista,1,Casado,2559,7508,1,Sim,Sim,13,3,4,80,0,8,0,3,8,7,7,1
190,58,Sim,Viaja frequentemente,781,Pesquisa e Desenvolvimento,2,1,Ciências Humanas,1,918,4,Masculino,57,2,1,Técnico de Laboratório,4,Divorciado,2380,13384,9,Sim,Sim,14,3,4,80,1,3,3,2,1,0,0,0
191,36,Não,Viaja raramente,1425,Pesquisa e Desenvolvimento,14,1,Ciências Humanas,1,924,3,Masculino,68,3,2,Reprentante de saúde,4,Casado,6586,4821,0,Sim,Sim,17,3,1,80,1,17,2,2,16,8,4,11
192,47,Não,Viaja raramente,1454,Vendas,2,4,Ciências Humanas,1,925,4,Feminino,65,2,1,Representante de vendas,4,Solteiro,3294,13137,1,Sim,Sim,18,3,1,80,0,3,3,2,3,2,1,2
193,22,Sim,Viaja raramente,617,Pesquisa e Desenvolvimento,3,1,Ciências Humanas,1,926,2,Feminino,34,3,2,Diretor de manufatura,3,Casado,4171,10022,0,Sim,Sim,19,3,1,80,1,4,3,4,3,2,0,2
194,41,Sim,Viaja raramente,1085,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,927,2,Feminino,57,1,1,Técnico de Laboratório,4,Divorciado,2778,17725,4,Sim,Sim,13,3,3,80,1,10,1,2,7,7,1,0
195,39,Sim,Viaja raramente,1122,Pesquisa e Desenvolvimento,6,3,Ciências Médicas,1,932,4,Masculino,70,3,1,Técnico de Laboratório,1,Casado,2404,4303,7,Sim,Sim,21,4,4,80,0,8,2,1,2,2,2,2
196,33,Não,Viaja raramente,1198,Pesquisa e Desenvolvimento,1,4,Outras,1,939,3,Masculino,100,2,1,Pesquisador cientista,1,Solteiro,2799,3339,3,Sim,Sim,11,3,2,80,0,6,1,3,3,2,0,2
197,58,Não,Viaja raramente,1272,Pesquisa e Desenvolvimento,5,3,EnsiNão técnico,1,940,3,Feminino,37,2,3,Reprentante de saúde,2,Divorciado,10552,9255,2,Sim,Sim,13,3,4,80,1,24,3,3,6,0,0,4
198,35,Não,Viaja raramente,1137,Pesquisa e Desenvolvimento,21,1,Ciências Humanas,1,942,4,Feminino,51,3,2,Reprentante de saúde,4,Casado,4014,19170,1,Sim,Sim,25,4,4,80,1,10,2,1,10,6,0,7
199,25,Sim,Viaja raramente,867,Vendas,19,2,Marketing,1,952,3,Masculino,36,2,1,Representante de vendas,2,Casado,2413,18798,1,Sim,Sim,18,3,3,80,3,1,2,3,1,0,0,0
200,41,Não,Viaja raramente,263,Pesquisa e Desenvolvimento,6,3,Ciências Médicas,1,957,4,Masculino,59,3,1,Técnico de Laboratório,1,Solteiro,4721,3119,2,Sim,Sim,13,3,3,80,0,20,3,3,18,13,2,17
201,19,Sim,Viaja raramente,419,Vendas,21,3,Outras,1,959,4,Masculino,37,2,1,Representante de vendas,2,Solteiro,2121,9947,1,Sim,Sim,13,3,2,80,0,1,3,4,1,0,0,0
202,31,Não,Viaja raramente,616,Pesquisa e Desenvolvimento,12,3,Ciências Médicas,1,961,4,Feminino,41,3,2,Reprentante de saúde,4,Casado,5855,17369,0,Sim,Sim,11,3,3,80,2,10,2,1,9,7,8,5
203,40,Não,Viaja frequentemente,1469,Pesquisa e Desenvolvimento,9,4,Ciências Médicas,1,964,4,Masculino,35,3,1,Pesquisador cientista,2,Divorciado,3617,25063,8,Sim,Sim,14,3,4,80,1,3,2,3,1,1,0,0
204,36,Sim,Viaja raramente,530,Vendas,3,1,Ciências Humanas,1,967,3,Masculino,51,2,3,Executivo de vendas,4,Casado,10325,5518,1,Sim,Sim,11,3,1,80,1,16,6,3,16,7,3,7
205,38,Não,Não Viaja,152,Vendas,10,3,EnsiNão técnico,1,983,3,Feminino,85,3,2,Executivo de vendas,4,Solteiro,5666,19899,1,Sim,Sim,13,3,2,80,0,6,1,3,5,3,1,3
206,40,Sim,Não Viaja,1479,Vendas,24,3,Ciências Humanas,1,986,2,Feminino,100,4,4,Executivo de vendas,2,Solteiro,13194,17071,4,Sim,Sim,16,3,4,80,0,22,2,2,1,0,0,0
207,47,Não,Viaja frequentemente,1379,Pesquisa e Desenvolvimento,16,4,Ciências Médicas,1,987,3,Masculino,64,4,2,Diretor de manufatura,3,Divorciado,5067,6759,1,Sim,Sim,19,3,3,80,0,20,3,4,19,10,2,7
208,31,Sim,Não Viaja,335,Pesquisa e Desenvolvimento,9,2,Ciências Médicas,1,991,3,Masculino,46,2,1,Pesquisador cientista,1,Solteiro,2321,10322,0,Sim,Sim,22,4,1,80,0,4,0,3,3,2,1,2
209,29,Sim,Viaja raramente,906,Pesquisa e Desenvolvimento,10,3,Ciências Humanas,1,994,4,Feminino,92,2,1,Pesquisador cientista,1,Solteiro,2404,11479,6,Sim,Sim,20,4,3,80,0,3,5,3,0,0,0,0
210,33,Não,Viaja frequentemente,827,Pesquisa e Desenvolvimento,1,4,Outras,1,998,3,Feminino,84,4,2,Reprentante de saúde,2,Casado,5488,20161,1,Sim,Sim,13,3,1,80,1,6,2,3,6,5,1,2
211,45,Não,Não Viaja,248,Pesquisa e Desenvolvimento,23,2,Ciências Humanas,1,1002,4,Masculino,42,3,2,Técnico de Laboratório,1,Casado,3633,14039,1,Sim,Sim,15,3,3,80,1,9,2,3,9,8,0,8
212,47,Não,Viaja raramente,955,Vendas,4,2,Ciências Humanas,1,1003,4,Feminino,83,3,2,Executivo de vendas,4,Solteiro,4163,8571,1,Sim,Sim,17,3,3,80,0,9,0,3,9,0,0,7
213,30,Sim,Viaja raramente,138,Pesquisa e Desenvolvimento,22,3,Ciências Humanas,1,1004,1,Feminino,48,3,1,Pesquisador cientista,3,Casado,2132,11539,4,Sim,Sim,11,3,2,80,0,7,2,3,5,2,0,1
214,50,Não,Viaja raramente,939,Pesquisa e Desenvolvimento,24,3,Ciências Humanas,1,1005,4,Masculino,95,3,4,Diretor de manufatura,3,Casado,13973,4161,3,Sim,Sim,18,3,4,80,1,22,2,3,12,11,1,5
215,35,Sim,Viaja raramente,622,Pesquisa e Desenvolvimento,14,4,Outras,1,1010,3,Masculino,39,2,1,Técnico de Laboratório,2,Divorciado,3743,10074,1,Sim,Sim,24,4,4,80,1,5,2,1,4,2,0,2
216,35,Não,Viaja raramente,583,Pesquisa e Desenvolvimento,25,4,Ciências Médicas,1,1014,3,Feminino,57,3,3,Reprentante de saúde,3,Divorciado,10388,6975,1,Sim,Sim,11,3,3,80,1,16,3,2,16,10,10,1
217,30,Não,Viaja raramente,153,Pesquisa e Desenvolvimento,8,2,Ciências Humanas,1,1015,2,Feminino,73,4,3,Diretor de pesquisa,1,Casado,11416,17802,0,Sim,Sim,12,3,3,80,3,9,4,2,8,7,1,7
218,20,Sim,Viaja raramente,1097,Pesquisa e Desenvolvimento,11,3,Ciências Médicas,1,1016,4,Feminino,98,2,1,Pesquisador cientista,1,Solteiro,2600,18275,1,Sim,Sim,15,3,1,80,0,1,2,3,1,0,0,0
219,59,Não,Viaja raramente,715,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1032,3,Feminino,69,2,4,Diretor de manufatura,4,Solteiro,13726,21829,3,Sim,Sim,13,3,1,80,0,30,4,3,5,3,4,3
220,55,Não,Viaja frequentemente,135,Pesquisa e Desenvolvimento,18,4,Ciências Médicas,1,1034,3,Masculino,62,3,2,Reprentante de saúde,2,Casado,6385,12992,3,Sim,Sim,14,3,4,80,2,17,3,3,8,7,6,7
221,38,Não,Viaja raramente,1035,Vendas,3,4,Ciências Humanas,1,1036,2,Masculino,42,3,2,Executivo de vendas,4,Solteiro,6861,4981,8,Sim,Sim,12,3,3,80,0,19,1,3,1,0,0,0
222,44,Não,Viaja raramente,1448,Vendas,28,3,Ciências Médicas,1,1039,4,Feminino,53,4,4,Executivo de vendas,4,Casado,13320,11737,3,Sim,Sim,18,3,3,80,1,23,2,3,12,11,11,11
223,39,Não,Viaja frequentemente,945,Pesquisa e Desenvolvimento,22,3,Ciências Médicas,1,1043,4,Feminino,82,3,3,Diretor de manufatura,1,Solteiro,10880,5083,1,Sim,Sim,13,3,3,80,0,21,2,3,21,6,2,8
224,59,Não,Viaja raramente,1089,Vendas,1,2,EnsiNão técnico,1,1048,2,Masculino,66,3,3,Gerente,4,Casado,11904,11038,3,Sim,Sim,14,3,3,80,1,14,1,1,6,4,0,4
225,26,Sim,Viaja frequentemente,342,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,1053,1,Masculino,57,3,1,Pesquisador cientista,1,Casado,2042,15346,6,Sim,Sim,14,3,2,80,1,6,2,3,3,2,1,2
226,34,Não,Viaja raramente,1333,Vendas,10,4,Ciências Humanas,1,1055,3,Feminino,87,3,1,Representante de vendas,3,Casado,2220,18410,1,Sim,Sim,19,3,4,80,1,1,2,3,1,1,0,0
227,50,Não,Viaja raramente,1464,Pesquisa e Desenvolvimento,2,4,Ciências Médicas,1,1061,2,Masculino,62,3,5,Diretor de pesquisa,3,Casado,19237,12853,2,Sim,Sim,11,3,4,80,1,29,2,2,8,1,7,7
228,20,Sim,Viaja frequentemente,769,Vendas,9,3,Marketing,1,1077,4,Feminino,54,3,1,Representante de vendas,4,Solteiro,2323,17205,1,Sim,Sim,14,3,2,80,0,2,3,3,2,2,0,2
229,46,Não,Viaja raramente,1003,Pesquisa e Desenvolvimento,8,4,Ciências Humanas,1,1080,4,Feminino,74,2,2,Pesquisador cientista,1,Divorciado,4615,21029,8,Sim,Sim,23,4,1,80,3,19,2,3,16,13,1,7
