,Idade,Demissão,Viagem de negócios,Diárias recebidas,Departamento,Distância de Casa,Escolaridade,Área de Formação,Número de contratos de trabalho na empresa,ID Funcionário,Nível de Satisfação com o ambiente de trabalho,Gênero,Salário por hora,Nível de envolvimento com o trabalho,Nível hierárquico,Cargo,Satisfação com o trabalho,Estado civil,Renda mensal,Salário Mensal,qtde de empresas que já trabalhou,Maior de idade,Faz hora extra,percentual de aumento de salário,score de performance,Satisfação nas relações Não trabalho,Jornada padrão de trabalho,opção de remaunração variável em ações,Total de anos trabalhados,Qtde de treinamentos realizados no último ano,Equilíbrio vida trabalho,Total de anos trabalhados na empresa,Anos trabalhados na função atual,Anos desde a última promoção,Anos trabalhando com o atual gestor
113,36,Não,Viaja raramente,329,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,501,4,Feminino,96,3,1,Pesquisador cientista,3,Casado,2543,11868,4,Sim,Não,13,3,2,80,1,6,3,3,2,2,2,2
114,34,Sim,Não Viaja,1362,Vendas,19,3,Marketing,1,502,1,Masculino,67,4,2,Executivo de vendas,4,Solteiro,5304,4652,8,Sim,Sim,13,3,2,80,0,9,3,2,5,2,0,4
115,30,Sim,Viaja frequentemente,464,Pesquisa e Desenvolvimento,4,3,EnsiNão técnico,1,514,3,Masculino,40,3,1,Pesquisador cientista,4,Solteiro,2285,3427,9,Sim,Sim,23,4,3,80,0,3,4,3,1,0,0,0
116,40,Não,Viaja raramente,759,Vendas,2,2,Marketing,1,516,4,Feminino,46,3,2,Executivo de vendas,2,Divorciado,5715,22553,7,Sim,Não,12,3,3,80,2,8,5,3,5,4,1,3
117,40,Não,Viaja raramente,555,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,521,2,Feminino,78,2,2,Técnico de Laboratório,3,Casado,3448,13436,6,Sim,Não,22,4,2,80,1,20,3,3,1,0,0,0
118,54,Não,Viaja raramente,821,Pesquisa e Desenvolvimento,5,2,Ciências Médicas,1,522,1,Masculino,86,3,5,Diretor de pesquisa,1,Casado,19406,8509,4,Sim,Não,11,3,3,80,1,24,4,2,4,2,1,2
119,34,Não,Não Viaja,1381,Vendas,4,4,Marketing,1,523,3,Feminino,72,3,2,Executivo de vendas,3,Casado,6538,12740,9,Sim,Não,15,3,1,80,1,6,3,3,3,2,1,2
120,43,Não,Viaja frequentemente,313,Pesquisa e Desenvolvimento,21,3,Ciências Médicas,1,525,4,Masculino,61,3,1,Técnico de Laboratório,4,Casado,2258,15238,7,Sim,Não,20,4,1,80,1,8,1,3,3,2,1,2
121,43,Não,Viaja raramente,1473,Pesquisa e Desenvolvimento,8,4,Outras,1,526,3,Feminino,74,3,2,Reprentante de saúde,3,Divorciado,4522,2227,4,Sim,Sim,14,3,4,80,0,8,3,3,5,2,0,2
122,56,Não,Viaja frequentemente,906,Vendas,6,3,Ciências Humanas,1,532,3,Feminino,86,4,4,Executivo de vendas,1,Casado,13212,18256,9,Sim,Não,11,3,4,80,3,36,0,2,7,7,7,7
123,25,Sim,Viaja raramente,688,Pesquisa e Desenvolvimento,3,3,Ciências Médicas,1,538,1,Masculino,91,3,1,Técnico de Laboratório,1,Casado,4031,9396,5,Sim,Não,13,3,3,80,1,6,5,3,2,2,0,2
124,60,Não,Viaja raramente,422,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,549,1,Feminino,41,3,5,Gerente,1,Casado,19566,3854,5,Sim,Não,11,3,4,80,0,33,5,1,29,8,11,10
125,30,Não,Não Viaja,1400,Pesquisa e Desenvolvimento,3,3,Ciências Humanas,1,562,3,Masculino,53,3,1,Técnico de Laboratório,4,Casado,2097,16734,4,Sim,Não,15,3,3,80,1,9,3,1,5,3,1,4
126,29,Sim,Viaja raramente,408,Pesquisa e Desenvolvimento,25,5,EnsiNão técnico,1,565,3,Feminino,71,2,1,Pesquisador cientista,2,Casado,2546,18300,5,Sim,Não,16,3,2,80,0,6,2,4,2,2,1,1
127,60,Não,Viaja frequentemente,1499,Vendas,28,3,Marketing,1,573,3,Feminino,80,2,3,Executivo de vendas,1,Casado,10266,2845,4,Sim,Não,19,3,4,80,0,22,5,4,18,13,13,11
128,47,Não,Viaja raramente,983,Pesquisa e Desenvolvimento,2,2,Ciências Médicas,1,574,1,Feminino,65,3,2,Diretor de manufatura,4,Divorciado,5070,7389,5,Sim,Não,13,3,3,80,3,20,2,3,5,0,0,4
129,46,Não,Viaja raramente,1009,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,575,1,Masculino,51,3,4,Diretor de pesquisa,3,Casado,17861,2288,6,Sim,Não,13,3,3,80,0,26,2,1,3,2,0,1
130,54,Não,Viaja raramente,548,Pesquisa e Desenvolvimento,8,4,Ciências Humanas,1,578,3,Feminino,42,3,2,Técnico de Laboratório,3,Solteiro,3780,23428,7,Sim,Não,11,3,3,80,0,19,3,3,1,0,0,0
131,33,Sim,Viaja raramente,1277,Pesquisa e Desenvolvimento,15,1,Ciências Médicas,1,582,2,Masculino,56,3,3,Gerente,3,Casado,13610,24619,7,Sim,Sim,12,3,4,80,0,15,2,4,7,6,7,7
132,33,Sim,Viaja raramente,587,Pesquisa e Desenvolvimento,10,1,Ciências Médicas,1,584,1,Masculino,38,1,1,Técnico de Laboratório,4,Divorciado,3408,6705,7,Sim,Não,13,3,1,80,3,8,2,3,4,3,1,3
133,35,Não,Viaja raramente,1276,Pesquisa e Desenvolvimento,16,3,Ciências Humanas,1,586,4,Masculino,72,3,3,Reprentante de saúde,3,Casado,7632,14295,4,Sim,Sim,12,3,3,80,0,10,2,3,8,7,0,0
134,34,Sim,Viaja frequentemente,988,Recursos HumaNãos,23,3,Recursos HumaNãos,1,590,2,Feminino,43,3,3,Recursos HumaNãos,1,Divorciado,9950,11533,9,Sim,Sim,15,3,3,80,3,11,2,3,3,2,0,2
135,42,Não,Viaja frequentemente,1474,Pesquisa e Desenvolvimento,5,2,Outras,1,591,2,Masculino,97,3,1,Técnico de Laboratório,3,Casado,2093,9260,4,Sim,Não,17,3,4,80,1,8,4,3,2,2,2,0
136,22,Sim,Viaja frequentemente,1368,Pesquisa e Desenvolvimento,4,1,EnsiNão técnico,1,593,3,Masculino,99,2,1,Técnico de Laboratório,3,Solteiro,3894,9129,5,Sim,Não,16,3,3,80,0,4,3,3,2,2,1,2
137,41,Não,Não Viaja,267,Vendas,10,2,Ciências Humanas,1,599,4,Masculino,56,3,2,Executivo de vendas,4,Solteiro,6230,13430,7,Sim,Não,14,3,4,80,0,16,3,3,14,3,1,10
138,35,Não,Viaja raramente,619,Vendas,1,3,Marketing,1,600,2,Masculino,85,3,2,Executivo de vendas,3,Casado,4717,18659,9,Sim,Não,11,3,3,80,0,15,2,3,11,9,6,9
139,40,Não,Viaja raramente,302,Pesquisa e Desenvolvimento,6,3,Ciências Humanas,1,601,2,Feminino,75,3,4,Diretor de manufatura,3,Solteiro,13237,20364,7,Sim,Não,15,3,3,80,0,22,3,3,20,6,5,13
140,31,Não,Viaja raramente,828,Vendas,2,1,Ciências Humanas,1,604,2,Masculino,77,3,2,Executivo de vendas,4,Solteiro,6582,8346,4,Sim,Sim,13,3,3,80,0,10,2,4,6,5,0,5
141,29,Não,Viaja raramente,232,Pesquisa e Desenvolvimento,19,3,EnsiNão técnico,1,611,4,Masculino,34,3,2,Diretor de manufatura,4,Divorciado,4262,22645,4,Sim,Não,12,3,2,80,2,8,2,4,3,2,1,2
142,33,Não,Viaja raramente,922,Pesquisa e Desenvolvimento,1,5,Ciências Médicas,1,612,1,Feminino,95,4,4,Diretor de pesquisa,3,Divorciado,16184,22578,4,Sim,Não,19,3,3,80,1,10,2,3,6,1,0,5
143,31,Não,Viaja raramente,688,Vendas,7,3,Ciências Humanas,1,613,3,Masculino,44,2,3,Gerente,4,Divorciado,11557,25291,9,Sim,Não,21,4,3,80,1,10,3,2,5,4,0,1
144,26,Não,Viaja raramente,775,Vendas,29,2,Ciências Médicas,1,618,1,Masculino,45,3,2,Executivo de vendas,3,Divorciado,4306,4267,5,Sim,Não,12,3,1,80,2,8,5,3,0,0,0,0
145,37,Não,Viaja raramente,799,Pesquisa e Desenvolvimento,1,3,EnsiNão técnico,1,623,2,Feminino,59,3,3,Diretor de manufatura,4,Solteiro,7491,23848,4,Sim,Não,17,3,4,80,0,12,3,4,6,5,1,2
146,46,Não,Viaja frequentemente,1034,Pesquisa e Desenvolvimento,18,1,Ciências Médicas,1,624,1,Feminino,86,3,3,Reprentante de saúde,3,Casado,10527,8984,5,Sim,Não,11,3,4,80,0,28,3,2,2,2,1,2
147,41,Não,Viaja raramente,1276,Vendas,2,5,Ciências Humanas,1,625,2,Feminino,91,3,4,Gerente,1,Casado,16595,5626,7,Sim,Não,16,3,2,80,1,22,2,3,18,16,11,8
148,32,Sim,Não Viaja,1474,Vendas,11,4,Outras,1,631,4,Masculino,60,4,2,Executivo de vendas,3,Casado,4707,23914,8,Sim,Não,12,3,4,80,0,6,2,3,4,2,1,2
149,37,Não,Viaja raramente,446,Pesquisa e Desenvolvimento,1,4,Ciências Humanas,1,635,2,Feminino,65,3,2,Diretor de manufatura,2,Casado,6447,15701,6,Sim,Não,12,3,2,80,1,8,2,2,6,5,4,3
150,35,Não,Viaja raramente,538,Pesquisa e Desenvolvimento,25,2,Outras,1,652,1,Masculino,54,2,2,Técnico de Laboratório,4,Solteiro,3681,14004,4,Sim,Não,14,3,4,80,0,9,3,3,3,2,0,2
151,31,Não,Viaja raramente,525,Vendas,6,4,Ciências Médicas,1,653,1,Masculino,66,4,2,Executivo de vendas,4,Divorciado,5460,6219,4,Sim,Não,22,4,4,80,2,13,4,4,7,7,5,7
152,37,Não,Viaja raramente,558,Vendas,2,3,Marketing,1,656,4,Masculino,75,3,2,Executivo de vendas,3,Casado,9602,3010,4,Sim,Sim,11,3,3,80,1,17,3,2,3,0,1,0
153,43,Não,Viaja raramente,782,Pesquisa e Desenvolvimento,6,4,Outras,1,661,2,Masculino,50,2,4,Diretor de pesquisa,4,Divorciado,16627,2671,4,Sim,Sim,14,3,3,80,1,21,3,2,1,0,0,0
154,48,Não,Viaja raramente,1236,Pesquisa e Desenvolvimento,1,4,Ciências Humanas,1,664,4,Feminino,40,2,4,Gerente,1,Casado,15402,17997,7,Sim,Não,11,3,1,80,1,21,3,1,3,2,0,2
155,44,Não,Viaja raramente,1112,Recursos HumaNãos,1,4,Ciências Humanas,1,665,1,Feminino,50,2,2,Recursos HumaNãos,3,Solteiro,5985,26894,4,Sim,Não,11,3,2,80,0,10,1,4,2,2,0,2
156,44,Não,Viaja raramente,1315,Pesquisa e Desenvolvimento,3,4,Outras,1,671,4,Masculino,35,3,5,Gerente,4,Casado,19513,9358,4,Sim,Sim,12,3,1,80,1,26,2,4,2,2,0,1
157,53,Não,Viaja raramente,238,Vendas,1,1,Ciências Médicas,1,682,4,Feminino,34,3,2,Executivo de vendas,1,Solteiro,8381,7507,7,Sim,Não,20,4,4,80,0,18,2,4,14,7,8,10
158,24,Sim,Viaja raramente,693,Vendas,3,2,Ciências Humanas,1,720,1,Feminino,65,3,2,Executivo de vendas,3,Solteiro,4577,24785,9,Sim,Não,14,3,1,80,0,4,3,3,2,2,2,0
159,40,Não,Viaja frequentemente,580,Vendas,5,4,Ciências Humanas,1,729,4,Masculino,48,2,3,Executivo de vendas,1,Casado,10475,23772,5,Sim,Sim,21,4,3,80,1,20,2,3,18,13,1,12
160,60,Não,Viaja raramente,1179,Vendas,16,4,Marketing,1,732,1,Masculino,84,3,2,Executivo de vendas,1,Solteiro,5405,11924,8,Sim,Não,14,3,4,80,0,10,1,3,2,2,2,2
161,50,Não,Viaja raramente,316,Vendas,8,4,Marketing,1,738,4,Masculino,54,3,1,Representante de vendas,2,Casado,3875,9983,7,Sim,Não,15,3,4,80,1,4,2,3,2,2,2,2
162,28,Sim,Viaja raramente,654,Pesquisa e Desenvolvimento,1,2,Ciências Humanas,1,741,1,Feminino,67,1,1,Pesquisador cientista,2,Solteiro,2216,3872,7,Sim,Sim,13,3,4,80,0,10,4,3,7,7,3,7
163,36,Não,Não Viaja,427,Pesquisa e Desenvolvimento,8,3,Ciências Humanas,1,742,1,Feminino,63,4,3,Diretor de pesquisa,1,Casado,11713,20335,9,Sim,Não,14,3,1,80,1,10,2,3,8,7,0,5
164,38,Não,Viaja raramente,168,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,743,3,Feminino,81,3,3,Diretor de manufatura,3,Solteiro,7861,15397,4,Sim,Sim,14,3,4,80,0,10,4,4,1,0,0,0
165,47,Não,Viaja frequentemente,217,Vendas,3,3,Ciências Médicas,1,746,4,Feminino,49,3,4,Executivo de vendas,3,Divorciado,13770,10225,9,Sim,Sim,12,3,4,80,2,28,2,2,22,2,11,13
166,30,Não,Viaja raramente,501,Vendas,27,5,Marketing,1,747,3,Masculino,99,3,2,Executivo de vendas,4,Divorciado,5304,25275,7,Sim,Não,23,4,4,80,1,10,2,2,8,7,7,7
167,42,Sim,Viaja frequentemente,933,Pesquisa e Desenvolvimento,19,3,Ciências Médicas,1,752,3,Masculino,57,4,1,Pesquisador cientista,3,Divorciado,2759,20366,6,Sim,Sim,12,3,4,80,0,7,2,3,2,2,2,2
168,39,Não,Viaja raramente,141,Recursos HumaNãos,3,3,Recursos HumaNãos,1,760,3,Feminino,44,4,2,Recursos HumaNãos,2,Casado,6389,18767,9,Sim,Não,15,3,3,80,1,12,3,1,8,3,3,6
169,56,Não,Viaja raramente,832,Pesquisa e Desenvolvimento,9,3,Ciências Médicas,1,762,3,Masculino,81,3,4,Reprentante de saúde,4,Casado,11103,20420,7,Sim,Não,11,3,3,80,0,30,1,2,10,7,1,1
170,27,Não,Viaja raramente,975,Pesquisa e Desenvolvimento,7,3,Ciências Médicas,1,764,4,Feminino,55,2,2,Reprentante de saúde,1,Solteiro,6811,23398,8,Sim,Não,19,3,1,80,0,9,2,1,7,6,0,7
171,38,Não,Viaja raramente,268,Pesquisa e Desenvolvimento,2,5,Ciências Médicas,1,773,4,Masculino,92,3,1,Pesquisador cientista,3,Casado,3057,20471,6,Sim,Sim,13,3,2,80,1,6,0,1,1,0,0,1
172,47,Sim,Viaja frequentemente,719,Vendas,27,2,Ciências Humanas,1,785,2,Feminino,77,4,2,Executivo de vendas,3,Solteiro,6397,10339,4,Sim,Sim,12,3,4,80,0,8,2,3,5,4,1,3
173,55,Sim,Viaja raramente,725,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,787,4,Masculino,78,3,5,Gerente,1,Casado,19859,21199,5,Sim,Sim,13,3,4,80,1,24,2,3,5,2,1,4
174,29,Não,Viaja raramente,657,Pesquisa e Desenvolvimento,27,3,Ciências Médicas,1,793,2,Feminino,66,3,2,Reprentante de saúde,3,Casado,4335,25549,4,Sim,Não,12,3,1,80,1,11,3,2,8,7,1,1
175,26,Sim,Viaja raramente,1146,Vendas,8,3,EnsiNão técnico,1,796,4,Masculino,38,2,2,Executivo de vendas,1,Solteiro,5326,3064,6,Sim,Não,17,3,3,80,0,6,2,2,4,3,1,2
176,54,Não,Viaja raramente,376,Pesquisa e Desenvolvimento,19,4,Ciências Médicas,1,799,4,Feminino,95,3,2,Diretor de manufatura,1,Divorciado,5485,22670,9,Sim,Sim,11,3,2,80,2,9,4,3,5,3,1,4
177,38,Não,Viaja frequentemente,240,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,803,1,Feminino,75,4,2,Diretor de manufatura,1,Solteiro,5980,26085,6,Sim,Sim,12,3,4,80,0,17,2,3,15,7,4,12
178,34,Não,Viaja raramente,1111,Vendas,8,2,Ciências Humanas,1,808,3,Feminino,93,3,2,Executivo de vendas,1,Casado,6500,13305,5,Sim,Não,17,3,2,80,1,6,1,3,3,2,1,2
179,52,Não,Viaja raramente,1325,Pesquisa e Desenvolvimento,11,4,Ciências Humanas,1,813,4,Feminino,82,3,2,Técnico de Laboratório,3,Casado,3149,21821,8,Sim,Não,20,4,2,80,1,9,3,3,5,2,1,4
180,50,Não,Viaja raramente,691,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,815,3,Masculino,64,3,4,Diretor de pesquisa,3,Casado,17639,6881,5,Sim,Não,16,3,4,80,0,30,3,3,4,3,0,3
181,33,Sim,Viaja raramente,118,Vendas,16,3,Marketing,1,819,1,Feminino,69,3,2,Executivo de vendas,1,Solteiro,5324,26507,5,Sim,Não,15,3,3,80,0,6,3,3,3,2,0,2
182,58,Sim,Viaja raramente,286,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,825,4,Masculino,31,3,5,Diretor de pesquisa,2,Solteiro,19246,25761,7,Sim,Sim,12,3,4,80,0,40,2,3,31,15,13,8
183,42,Não,Viaja raramente,932,Pesquisa e Desenvolvimento,1,2,Ciências Humanas,1,827,4,Feminino,43,2,2,Diretor de manufatura,4,Casado,6062,4051,9,Sim,Sim,13,3,4,80,1,8,4,3,4,3,0,2
184,28,Sim,Viaja raramente,890,Pesquisa e Desenvolvimento,2,4,Ciências Médicas,1,828,3,Masculino,46,3,1,Pesquisador cientista,3,Solteiro,4382,16374,6,Sim,Não,17,3,4,80,0,5,3,2,2,2,2,1
185,36,Não,Viaja raramente,1041,Recursos HumaNãos,13,3,Recursos HumaNãos,1,829,3,Masculino,36,3,1,Recursos HumaNãos,2,Casado,2143,25527,4,Sim,Não,13,3,2,80,1,8,2,3,5,2,0,4
186,40,Não,Viaja frequentemente,720,Pesquisa e Desenvolvimento,16,4,Ciências Médicas,1,832,1,Masculino,51,2,2,Técnico de Laboratório,3,Solteiro,5094,11983,6,Sim,Não,14,3,4,80,0,10,6,3,1,0,0,0
187,30,Não,Viaja raramente,946,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,833,3,Feminino,52,2,2,Diretor de manufatura,4,Solteiro,6877,20234,5,Sim,Sim,24,4,2,80,0,12,4,2,0,0,0,0
188,55,Sim,Viaja raramente,436,Vendas,2,1,Ciências Médicas,1,842,3,Masculino,37,3,2,Executivo de vendas,4,Solteiro,5160,21519,4,Sim,Não,16,3,3,80,0,12,3,2,9,7,7,3
189,43,Não,Viaja raramente,589,Pesquisa e Desenvolvimento,14,2,Ciências Humanas,1,843,2,Masculino,94,3,4,Diretor de pesquisa,1,Casado,17159,5200,6,Sim,Não,24,4,3,80,1,22,3,3,4,1,1,0
190,44,Não,Viaja raramente,625,Pesquisa e Desenvolvimento,4,3,Ciências Médicas,1,852,4,Masculino,50,3,2,Reprentante de saúde,2,Solteiro,5933,5197,9,Sim,Não,12,3,4,80,0,10,2,2,5,2,2,3
191,25,Não,Viaja raramente,180,Pesquisa e Desenvolvimento,2,1,Ciências Médicas,1,854,1,Masculino,65,4,1,Pesquisador cientista,1,Solteiro,3424,21632,7,Sim,Não,13,3,3,80,0,6,3,2,4,3,0,1
192,30,Não,Viaja frequentemente,1012,Pesquisa e Desenvolvimento,5,4,Ciências Humanas,1,861,2,Masculino,75,2,1,Pesquisador cientista,4,Divorciado,3761,2373,9,Sim,Não,12,3,2,80,1,10,3,2,5,4,0,3
193,53,Não,Viaja raramente,661,Vendas,7,2,Marketing,1,862,1,Feminino,78,2,3,Executivo de vendas,4,Casado,10934,20715,7,Sim,Sim,18,3,4,80,1,35,3,3,5,2,0,4
194,45,Não,Viaja raramente,930,Vendas,9,3,Marketing,1,864,4,Masculino,74,3,3,Executivo de vendas,1,Divorciado,10761,19239,4,Sim,Sim,12,3,3,80,1,18,2,3,5,4,0,2
195,32,Não,Viaja raramente,638,Pesquisa e Desenvolvimento,8,2,Ciências Médicas,1,865,3,Feminino,91,4,2,Pesquisador cientista,3,Casado,5175,22162,5,Sim,Não,12,3,3,80,1,9,3,2,5,3,1,3
196,37,Não,Viaja raramente,342,Vendas,16,4,Marketing,1,868,4,Masculino,66,2,2,Executivo de vendas,3,Divorciado,6334,24558,4,Sim,Não,19,3,4,80,2,9,2,3,1,0,0,0
197,22,Não,Viaja raramente,1230,Pesquisa e Desenvolvimento,1,2,Ciências Humanas,1,872,4,Masculino,33,2,2,Diretor de manufatura,4,Casado,4775,19146,6,Sim,Não,22,4,1,80,2,4,2,1,2,2,2,2
198,42,Não,Viaja frequentemente,1271,Pesquisa e Desenvolvimento,2,1,Ciências Médicas,1,875,2,Masculino,35,3,1,Pesquisador cientista,4,Solteiro,2515,9068,5,Sim,Sim,14,3,4,80,0,8,2,3,2,1,2,2
199,29,Sim,Viaja raramente,341,Vendas,1,3,Ciências Médicas,1,896,2,Feminino,48,2,1,Representante de vendas,3,Divorciado,2800,23522,6,Sim,Sim,19,3,3,80,3,5,3,3,3,2,0,2
200,53,Não,Viaja raramente,868,Vendas,8,3,Marketing,1,897,1,Masculino,73,3,4,Executivo de vendas,4,Casado,11836,22789,5,Sim,Não,14,3,3,80,1,28,3,3,2,0,2,2
201,37,Não,Viaja frequentemente,1231,Vendas,21,2,Ciências Médicas,1,900,3,Feminino,54,3,1,Representante de vendas,4,Casado,2973,21222,5,Sim,Não,15,3,2,80,1,10,3,3,5,4,0,0
202,53,Não,Viaja raramente,102,Pesquisa e Desenvolvimento,23,4,Ciências Humanas,1,901,4,Feminino,72,3,4,Diretor de pesquisa,4,Solteiro,14275,20206,6,Sim,Não,18,3,3,80,0,33,0,3,12,9,3,8
203,43,Não,Viaja frequentemente,422,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,902,4,Feminino,33,3,2,Reprentante de saúde,4,Casado,5562,21782,4,Sim,Não,13,3,2,80,1,12,2,2,5,2,2,2
204,39,Não,Viaja raramente,1383,Recursos HumaNãos,2,3,Ciências Humanas,1,909,4,Feminino,42,2,2,Recursos HumaNãos,4,Casado,5204,7790,8,Sim,Não,11,3,3,80,2,13,2,3,5,4,0,4
205,29,Não,Viaja raramente,1086,Pesquisa e Desenvolvimento,7,1,Ciências Médicas,1,912,1,Feminino,62,2,1,Técnico de Laboratório,4,Divorciado,2532,6054,6,Sim,Não,14,3,3,80,3,8,5,3,4,3,0,3
206,58,Sim,Viaja frequentemente,781,Pesquisa e Desenvolvimento,2,1,Ciências Humanas,1,918,4,Masculino,57,2,1,Técnico de Laboratório,4,Divorciado,2380,13384,9,Sim,Sim,14,3,4,80,1,3,3,2,1,0,0,0
207,43,Não,Viaja raramente,177,Pesquisa e Desenvolvimento,8,3,Ciências Humanas,1,920,1,Feminino,55,3,2,Diretor de manufatura,2,Divorciado,4765,23814,4,Sim,Não,21,4,3,80,1,4,2,4,1,0,0,0
208,41,Sim,Viaja raramente,1085,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,927,2,Feminino,57,1,1,Técnico de Laboratório,4,Divorciado,2778,17725,4,Sim,Sim,13,3,3,80,1,10,1,2,7,7,1,0
209,28,Não,Viaja raramente,995,Pesquisa e Desenvolvimento,9,3,Ciências Médicas,1,930,3,Feminino,77,3,1,Pesquisador cientista,3,Divorciado,2377,9834,5,Sim,Não,18,3,2,80,1,6,2,3,2,2,2,2
210,39,Sim,Viaja raramente,1122,Pesquisa e Desenvolvimento,6,3,Ciências Médicas,1,932,4,Masculino,70,3,1,Técnico de Laboratório,1,Casado,2404,4303,7,Sim,Sim,21,4,4,80,0,8,2,1,2,2,2,2
211,42,Não,Viaja raramente,462,Vendas,14,2,Ciências Médicas,1,936,3,Feminino,68,2,2,Executivo de vendas,3,Solteiro,6244,7824,7,Sim,Não,17,3,1,80,0,10,6,3,5,4,0,3
212,49,Não,Viaja raramente,527,Pesquisa e Desenvolvimento,8,2,Outras,1,944,1,Feminino,51,3,3,Técnico de Laboratório,2,Casado,7403,22477,4,Sim,Não,11,3,3,80,1,29,3,2,26,9,1,7
213,48,Não,Viaja raramente,1469,Pesquisa e Desenvolvimento,20,4,Ciências Médicas,1,945,4,Masculino,51,3,1,Pesquisador cientista,3,Casado,2259,5543,4,Sim,Não,17,3,1,80,2,13,2,2,0,0,0,0
214,32,Não,Não Viaja,1184,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,951,3,Feminino,70,2,1,Técnico de Laboratório,2,Casado,2332,3974,6,Sim,Não,20,4,3,80,0,5,3,3,3,0,0,2
215,36,Não,Viaja raramente,938,Pesquisa e Desenvolvimento,2,4,Ciências Médicas,1,958,3,Masculino,79,3,1,Técnico de Laboratório,3,Solteiro,2519,12287,4,Sim,Não,21,4,3,80,0,16,6,3,11,8,3,9
216,40,Não,Viaja frequentemente,1469,Pesquisa e Desenvolvimento,9,4,Ciências Médicas,1,964,4,Masculino,35,3,1,Pesquisador cientista,2,Divorciado,3617,25063,8,Sim,Sim,14,3,4,80,1,3,2,3,1,1,0,0
217,37,Sim,Viaja raramente,625,Vendas,1,4,Ciências Humanas,1,970,1,Masculino,46,2,3,Executivo de vendas,3,Casado,10609,14922,5,Sim,Não,11,3,3,80,0,17,2,1,14,1,11,7
218,58,Sim,Viaja raramente,289,Pesquisa e Desenvolvimento,2,3,EnsiNão técnico,1,977,4,Masculino,51,3,1,Pesquisador cientista,3,Solteiro,2479,26227,4,Sim,Não,24,4,1,80,0,7,4,3,1,0,0,0
219,53,Não,Viaja raramente,1376,Vendas,2,2,Ciências Médicas,1,981,3,Masculino,45,3,4,Gerente,3,Divorciado,14852,13938,6,Sim,Não,13,3,3,80,1,22,3,4,17,13,15,2
220,30,Não,Viaja raramente,231,Vendas,8,2,Outras,1,982,3,Masculino,62,3,3,Executivo de vendas,3,Divorciado,7264,9977,5,Sim,Não,11,3,1,80,1,10,2,4,8,4,7,7
221,35,Não,Viaja raramente,882,Vendas,3,4,Ciências Humanas,1,984,4,Masculino,92,3,3,Executivo de vendas,4,Divorciado,7823,6812,6,Sim,Não,13,3,2,80,1,12,2,3,10,9,0,8
222,40,Sim,Não Viaja,1479,Vendas,24,3,Ciências Humanas,1,986,2,Feminino,100,4,4,Executivo de vendas,2,Solteiro,13194,17071,4,Sim,Sim,16,3,4,80,0,22,2,2,1,0,0,0
223,36,Não,Não Viaja,1229,Vendas,8,4,EnsiNão técnico,1,990,1,Masculino,84,3,2,Executivo de vendas,4,Divorciado,5079,25952,4,Sim,Não,13,3,4,80,2,12,3,3,7,7,0,7
224,29,Sim,Viaja raramente,906,Pesquisa e Desenvolvimento,10,3,Ciências Humanas,1,994,4,Feminino,92,2,1,Pesquisador cientista,1,Solteiro,2404,11479,6,Sim,Sim,20,4,3,80,0,3,5,3,0,0,0,0
225,50,Não,Viaja raramente,1126,Pesquisa e Desenvolvimento,1,2,Ciências Médicas,1,997,4,Masculino,66,3,4,Diretor de pesquisa,4,Divorciado,17399,6615,9,Sim,Não,22,4,3,80,1,32,1,2,5,4,1,3
226,27,Não,Viaja raramente,1134,Pesquisa e Desenvolvimento,16,4,EnsiNão técnico,1,1001,3,Feminino,37,3,1,Técnico de Laboratório,2,Casado,2811,12086,9,Sim,Não,14,3,2,80,1,4,2,3,2,2,2,2
227,30,Sim,Viaja raramente,138,Pesquisa e Desenvolvimento,22,3,Ciências Humanas,1,1004,1,Feminino,48,3,1,Pesquisador cientista,3,Casado,2132,11539,4,Sim,Sim,11,3,2,80,0,7,2,3,5,2,0,1
228,46,Não,Viaja raramente,566,Pesquisa e Desenvolvimento,7,2,Ciências Médicas,1,1007,4,Masculino,75,3,3,Diretor de manufatura,3,Divorciado,10845,24208,6,Sim,Não,13,3,2,80,1,13,3,3,8,7,0,7
229,54,Não,Viaja raramente,1441,Pesquisa e Desenvolvimento,17,3,EnsiNão técnico,1,1013,3,Feminino,56,3,3,Diretor de manufatura,3,Casado,10739,13943,8,Sim,Não,11,3,3,80,1,22,2,3,10,7,0,8
230,48,Não,Viaja raramente,1355,Pesquisa e Desenvolvimento,4,4,Ciências Humanas,1,1024,3,Masculino,78,2,3,Reprentante de saúde,3,Solteiro,10999,22245,7,Sim,Não,14,3,2,80,0,27,3,3,15,11,4,8
