,Idade,Demissão,Viagem de negócios,Diárias recebidas,Departamento,Distância de Casa,Escolaridade,Área de Formação,Número de contratos de trabalho na empresa,ID Funcionário,Nível de Satisfação com o ambiente de trabalho,Gênero,Salário por hora,Nível de envolvimento com o trabalho,Nível hierárquico,Cargo,Satisfação com o trabalho,Estado civil,Renda mensal,Salário Mensal,qtde de empresas que já trabalhou,Maior de idade,Faz hora extra,percentual de aumento de salário,score de performance,Satisfação nas relações Não trabalho,Jornada padrão de trabalho,opção de remaunração variável em ações,Total de anos trabalhados,Qtde de treinamentos realizados no último ano,Equilíbrio vida trabalho,Total de anos trabalhados na empresa,Anos trabalhados na função atual,Anos desde a última promoção,Anos trabalhando com o atual gestor
113,37,Não,Viaja raramente,290,Pesquisa e Desenvolvimento,21,3,Ciências Humanas,1,267,2,Masculino,65,4,1,Pesquisador cientista,1,Casado,3564,22977,1,Sim,Sim,12,3,1,80,1,8,3,2,8,7,1,7
114,42,Não,Não Viaja,926,Pesquisa e Desenvolvimento,21,2,Ciências Médicas,1,270,3,Feminino,36,3,2,Diretor de manufatura,3,Divorciado,5265,16439,2,Sim,Não,16,3,2,80,1,11,5,3,5,3,0,2
115,38,Não,Viaja raramente,1084,Pesquisa e Desenvolvimento,29,3,EnsiNão técnico,1,273,4,Masculino,54,3,2,Diretor de manufatura,4,Casado,6261,4185,3,Sim,Não,18,3,1,80,1,9,3,1,7,7,1,7
116,49,Não,Não Viaja,1002,Pesquisa e Desenvolvimento,18,4,Ciências Humanas,1,275,4,Masculino,92,3,2,Diretor de manufatura,4,Divorciado,6804,23793,1,Sim,Sim,15,3,1,80,2,7,0,3,7,7,1,7
117,34,Não,Viaja frequentemente,878,Pesquisa e Desenvolvimento,10,4,Ciências Médicas,1,277,4,Masculino,43,3,1,Pesquisador cientista,3,Divorciado,3815,5972,1,Sim,Sim,17,3,4,80,1,5,4,4,5,3,2,0
118,40,Não,Viaja raramente,905,Pesquisa e Desenvolvimento,19,2,Ciências Médicas,1,281,3,Masculino,99,3,2,Técnico de Laboratório,4,Casado,2741,16523,8,Sim,Sim,15,3,3,80,1,15,2,4,7,2,3,7
119,38,Sim,Viaja raramente,1180,Pesquisa e Desenvolvimento,29,1,Ciências Médicas,1,282,2,Masculino,70,3,2,Reprentante de saúde,1,Casado,6673,11354,7,Sim,Sim,19,3,2,80,0,17,2,3,1,0,0,0
120,29,Sim,Viaja raramente,121,Vendas,27,3,Marketing,1,283,2,Feminino,35,3,3,Executivo de vendas,4,Casado,7639,24525,1,Sim,Não,22,4,4,80,3,10,3,2,10,4,1,9
121,36,Não,Viaja frequentemente,635,Pesquisa e Desenvolvimento,18,1,Ciências Médicas,1,286,2,Feminino,73,3,1,Técnico de Laboratório,4,Solteiro,2153,7703,1,Sim,Não,13,3,1,80,0,8,2,3,8,1,1,7
122,40,Não,Não Viaja,1151,Pesquisa e Desenvolvimento,9,5,Ciências Humanas,1,287,4,Masculino,63,2,2,Reprentante de saúde,4,Casado,4876,14242,9,Sim,Não,14,3,4,80,1,5,5,1,3,2,0,2
123,27,Não,Viaja frequentemente,1242,Vendas,20,3,Ciências Humanas,1,293,4,Feminino,90,3,2,Executivo de vendas,3,Solteiro,9981,12916,1,Sim,Não,14,3,4,80,0,7,2,3,7,7,0,7
124,51,Não,Viaja raramente,1469,Pesquisa e Desenvolvimento,8,4,Ciências Humanas,1,296,2,Masculino,81,2,3,Diretor de pesquisa,2,Casado,12490,15736,5,Sim,Não,16,3,4,80,2,16,5,1,10,9,4,7
125,41,Não,Viaja raramente,896,Vendas,6,3,Ciências Humanas,1,298,4,Feminino,75,3,3,Gerente,4,Solteiro,13591,14674,3,Sim,Sim,18,3,3,80,0,16,3,3,1,0,0,0
126,30,Sim,Viaja frequentemente,334,Vendas,26,4,Marketing,1,299,3,Feminino,52,2,2,Executivo de vendas,1,Solteiro,6696,22967,5,Sim,Não,15,3,3,80,0,9,5,2,6,3,0,1
127,45,Não,Não Viaja,1052,Vendas,6,3,Ciências Médicas,1,302,4,Feminino,57,2,3,Executivo de vendas,4,Solteiro,8865,16840,6,Sim,Não,12,3,4,80,0,23,2,3,19,7,12,8
128,37,Não,Viaja frequentemente,663,Pesquisa e Desenvolvimento,11,3,Outras,1,306,2,Masculino,47,3,3,Diretor de pesquisa,4,Divorciado,12185,10056,1,Sim,Sim,14,3,3,80,3,10,1,3,10,8,0,7
129,29,Sim,Viaja raramente,896,Pesquisa e Desenvolvimento,18,1,Ciências Médicas,1,315,3,Masculino,86,2,1,Pesquisador cientista,4,Solteiro,2389,14961,1,Sim,Sim,13,3,3,80,0,4,3,2,4,3,0,1
130,59,Não,Viaja raramente,818,Recursos HumaNãos,6,2,Ciências Médicas,1,321,2,Masculino,52,3,1,Recursos HumaNãos,3,Casado,2267,25657,8,Sim,Não,17,3,4,80,0,7,2,2,2,2,2,2
131,33,Sim,Viaja raramente,813,Pesquisa e Desenvolvimento,14,3,Ciências Médicas,1,325,3,Masculino,58,3,1,Técnico de Laboratório,4,Casado,2436,22149,5,Sim,Sim,13,3,3,80,1,8,2,1,5,4,0,4
132,43,Não,Viaja raramente,1034,Vendas,16,3,Marketing,1,327,4,Feminino,80,3,4,Gerente,4,Casado,16064,7744,5,Sim,Sim,22,4,3,80,1,22,3,3,17,13,1,9
133,32,Não,Não Viaja,976,Vendas,26,4,Marketing,1,333,3,Masculino,100,3,2,Executivo de vendas,4,Casado,4465,12069,0,Sim,Não,18,3,1,80,0,4,2,3,3,2,2,2
134,41,Não,Viaja raramente,1411,Pesquisa e Desenvolvimento,19,2,Ciências Humanas,1,334,3,Masculino,36,3,2,Pesquisador cientista,1,Divorciado,3072,19877,2,Sim,Não,16,3,1,80,2,17,2,2,1,0,0,0
135,40,Não,Viaja raramente,1300,Pesquisa e Desenvolvimento,24,2,EnsiNão técnico,1,335,1,Masculino,62,3,2,Pesquisador cientista,4,Divorciado,3319,24447,1,Sim,Não,17,3,1,80,2,9,3,3,9,8,4,7
136,45,Não,Viaja frequentemente,1199,Pesquisa e Desenvolvimento,7,4,Ciências Humanas,1,341,1,Masculino,77,4,2,Diretor de manufatura,3,Casado,6434,5118,4,Sim,Não,17,3,4,80,1,9,1,3,3,2,0,2
137,37,Sim,Viaja frequentemente,504,Pesquisa e Desenvolvimento,10,3,Ciências Médicas,1,342,1,Masculino,61,3,3,Diretor de manufatura,3,Divorciado,10048,22573,6,Sim,Não,11,3,2,80,2,17,5,3,1,0,0,0
138,29,Não,Viaja raramente,665,Pesquisa e Desenvolvimento,15,3,Ciências Humanas,1,346,3,Masculino,60,3,1,Pesquisador cientista,4,Solteiro,2340,22673,1,Sim,Não,19,3,1,80,0,6,1,3,6,5,1,5
139,42,Não,Viaja raramente,916,Pesquisa e Desenvolvimento,17,2,Ciências Humanas,1,347,4,Feminino,82,4,2,Pesquisador cientista,1,Solteiro,6545,23016,3,Sim,Sim,13,3,3,80,0,10,1,3,3,2,0,2
140,29,Não,Viaja raramente,1247,Vendas,20,2,Marketing,1,349,4,Masculino,45,3,2,Executivo de vendas,4,Divorciado,6931,10732,2,Sim,Não,14,3,4,80,1,10,2,3,3,2,0,2
141,31,Sim,Viaja frequentemente,307,Pesquisa e Desenvolvimento,29,2,Ciências Médicas,1,355,3,Masculino,71,2,1,Técnico de Laboratório,2,Solteiro,3479,11652,0,Sim,Não,11,3,2,80,0,6,2,4,5,4,1,4
142,32,Não,Viaja frequentemente,1311,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,359,2,Masculino,100,4,1,Técnico de Laboratório,2,Casado,2794,26062,1,Sim,Não,20,4,3,80,0,5,3,1,5,1,0,3
143,31,Não,Viaja raramente,1463,Pesquisa e Desenvolvimento,23,3,Ciências Médicas,1,367,2,Masculino,64,2,2,Reprentante de saúde,4,Casado,5582,14408,0,Sim,Não,21,4,2,80,1,10,2,3,9,0,7,8
144,45,Não,Viaja raramente,1385,Pesquisa e Desenvolvimento,20,2,Ciências Médicas,1,372,3,Masculino,79,3,4,Reprentante de saúde,4,Casado,13496,7501,0,Sim,Sim,14,3,2,80,0,21,2,3,20,7,4,10
145,36,Não,Viaja raramente,1403,Pesquisa e Desenvolvimento,6,3,Ciências Humanas,1,373,4,Masculino,47,3,1,Técnico de Laboratório,4,Casado,3210,20251,0,Sim,Não,11,3,3,80,1,16,4,3,15,13,10,11
146,47,Sim,Não Viaja,666,Pesquisa e Desenvolvimento,29,4,Ciências Humanas,1,376,1,Masculino,88,3,3,Gerente,2,Casado,11849,10268,1,Sim,Sim,12,3,4,80,1,10,2,2,10,7,9,9
147,28,Não,Viaja raramente,1158,Pesquisa e Desenvolvimento,9,3,Ciências Médicas,1,377,4,Masculino,94,3,1,Pesquisador cientista,4,Casado,2070,2613,1,Sim,Não,23,4,4,80,1,5,3,2,5,2,0,4
148,37,Não,Viaja raramente,228,Vendas,6,4,Ciências Médicas,1,378,3,Masculino,98,3,2,Executivo de vendas,4,Casado,6502,22825,4,Sim,Não,14,3,2,80,1,7,5,4,5,4,0,1
149,35,Não,Viaja raramente,1315,Pesquisa e Desenvolvimento,22,3,Ciências Humanas,1,381,2,Feminino,71,4,3,Gerente,2,Divorciado,11996,19100,7,Sim,Não,18,3,2,80,1,10,6,2,7,7,6,2
150,38,Não,Viaja raramente,322,Vendas,7,2,Ciências Médicas,1,382,1,Feminino,44,4,2,Executivo de vendas,1,Divorciado,5605,19191,1,Sim,Sim,24,4,3,80,1,8,3,3,8,0,7,7
151,55,Não,Viaja raramente,147,Pesquisa e Desenvolvimento,20,2,EnsiNão técnico,1,389,2,Masculino,37,3,2,Técnico de Laboratório,4,Casado,5415,15972,3,Sim,Sim,19,3,4,80,1,12,4,3,10,7,0,8
152,26,Não,Viaja frequentemente,496,Pesquisa e Desenvolvimento,11,2,Ciências Médicas,1,390,1,Masculino,60,3,2,Reprentante de saúde,1,Casado,4741,22722,1,Sim,Sim,13,3,3,80,1,5,3,3,5,3,3,3
153,44,Sim,Viaja frequentemente,920,Pesquisa e Desenvolvimento,24,3,Ciências Humanas,1,392,4,Masculino,43,3,1,Técnico de Laboratório,3,Divorciado,3161,19920,3,Sim,Sim,22,4,4,80,1,19,0,1,1,0,0,0
154,38,Não,Viaja raramente,688,Pesquisa e Desenvolvimento,23,4,Ciências Humanas,1,393,4,Masculino,82,3,2,Reprentante de saúde,4,Divorciado,5745,18899,9,Sim,Não,14,3,2,80,1,10,2,3,2,2,1,2
155,26,Sim,Viaja raramente,1449,Pesquisa e Desenvolvimento,16,4,Ciências Médicas,1,394,1,Masculino,45,3,1,Técnico de Laboratório,2,Divorciado,2373,14180,2,Sim,Sim,13,3,4,80,1,5,2,3,3,2,0,2
156,28,Não,Viaja raramente,1117,Pesquisa e Desenvolvimento,8,2,Ciências Humanas,1,395,4,Feminino,66,3,1,Pesquisador cientista,4,Solteiro,3310,4488,1,Sim,Não,21,4,4,80,0,5,3,3,5,3,0,2
157,49,Não,Viaja frequentemente,636,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,396,3,Feminino,35,3,5,Diretor de pesquisa,1,Solteiro,18665,25594,9,Sim,Sim,11,3,4,80,0,22,4,3,3,2,1,2
158,37,Não,Viaja frequentemente,889,Pesquisa e Desenvolvimento,9,3,Ciências Médicas,1,403,2,Masculino,53,3,1,Pesquisador cientista,4,Casado,2326,11411,1,Sim,Sim,12,3,3,80,3,4,3,2,4,2,1,2
159,42,Não,Viaja frequentemente,555,Vendas,26,3,Marketing,1,404,3,Feminino,77,3,4,Executivo de vendas,2,Casado,13525,14864,5,Sim,Não,14,3,4,80,1,23,2,4,20,4,4,8
160,35,Não,Viaja raramente,1232,Vendas,16,3,Marketing,1,406,3,Masculino,96,3,3,Executivo de vendas,2,Casado,8020,5100,0,Sim,Não,15,3,3,80,2,12,3,2,11,9,6,9
161,36,Não,Viaja frequentemente,566,Pesquisa e Desenvolvimento,18,4,Ciências Humanas,1,407,3,Masculino,81,4,1,Técnico de Laboratório,4,Casado,3688,7122,4,Sim,Não,18,3,4,80,2,4,2,3,1,0,0,0
162,18,Não,Viaja raramente,812,Vendas,10,3,Ciências Médicas,1,411,4,Feminino,69,2,1,Representante de vendas,3,Solteiro,1200,9724,1,Sim,Não,12,3,1,80,0,0,2,3,0,0,0,0
163,28,Não,Viaja raramente,1476,Pesquisa e Desenvolvimento,16,2,Ciências Médicas,1,412,2,Masculino,68,4,2,Reprentante de saúde,1,Solteiro,5661,4824,0,Sim,Não,19,3,3,80,0,9,2,3,8,3,0,7
164,31,Não,Viaja raramente,218,Vendas,7,3,EnsiNão técnico,1,416,2,Masculino,100,4,2,Executivo de vendas,4,Casado,6929,12241,4,Sim,Não,11,3,2,80,1,10,3,2,8,7,7,7
165,36,Não,Não Viaja,1105,Pesquisa e Desenvolvimento,24,4,Ciências Humanas,1,419,2,Feminino,47,3,2,Técnico de Laboratório,2,Casado,5674,6927,7,Sim,Não,15,3,3,80,1,11,3,3,9,8,0,8
166,32,Não,Viaja raramente,906,Vendas,7,3,Ciências Humanas,1,420,4,Masculino,91,2,2,Executivo de vendas,3,Casado,5484,16985,1,Sim,Não,14,3,3,80,1,13,3,2,13,8,4,8
167,38,Não,Viaja raramente,849,Pesquisa e Desenvolvimento,25,2,Ciências Humanas,1,421,1,Feminino,81,2,3,Diretor de pesquisa,2,Casado,12061,26707,3,Sim,Não,17,3,3,80,1,19,2,3,10,8,0,1
168,45,Não,Viaja frequentemente,1249,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,425,1,Masculino,97,3,3,Técnico de Laboratório,1,Divorciado,5210,20308,1,Sim,Não,18,3,1,80,1,24,2,3,24,9,9,11
169,39,Não,Viaja raramente,117,Pesquisa e Desenvolvimento,10,1,Ciências Médicas,1,429,3,Masculino,99,3,4,Gerente,1,Casado,17068,5355,1,Sim,Sim,14,3,4,80,0,21,3,3,21,9,11,10
170,43,Não,Viaja frequentemente,185,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,430,3,Feminino,33,3,1,Técnico de Laboratório,4,Solteiro,2455,10675,0,Sim,Não,19,3,1,80,0,9,5,3,8,7,1,7
171,52,Sim,Viaja raramente,723,Pesquisa e Desenvolvimento,8,4,Ciências Médicas,1,433,3,Masculino,85,2,2,Pesquisador cientista,2,Casado,4941,17747,2,Sim,Não,15,3,1,80,0,11,3,2,8,2,7,7
172,32,Não,Viaja raramente,588,Vendas,8,2,EnsiNão técnico,1,436,3,Feminino,65,2,2,Executivo de vendas,2,Casado,5228,24624,1,Sim,Sim,11,3,4,80,0,13,2,3,13,12,11,9
173,31,Não,Viaja raramente,691,Vendas,7,3,Marketing,1,438,4,Masculino,73,3,2,Executivo de vendas,4,Divorciado,7547,7143,4,Sim,Não,12,3,4,80,3,13,3,3,7,7,1,7
174,30,Não,Viaja raramente,1275,Pesquisa e Desenvolvimento,28,2,Ciências Médicas,1,441,4,Feminino,64,3,2,Pesquisador cientista,4,Casado,5775,11934,1,Sim,Não,13,3,4,80,2,11,2,3,10,8,1,9
175,31,Não,Viaja frequentemente,798,Pesquisa e Desenvolvimento,7,2,Ciências Humanas,1,442,3,Feminino,48,2,3,Diretor de manufatura,3,Casado,8943,14034,1,Sim,Não,24,4,1,80,1,10,2,3,10,9,8,9
176,39,Não,Viaja frequentemente,672,Pesquisa e Desenvolvimento,7,2,Ciências Médicas,1,444,3,Masculino,54,2,5,Gerente,4,Casado,19272,21141,1,Sim,Não,15,3,1,80,1,21,2,3,21,9,13,3
177,33,Não,Viaja frequentemente,508,Vendas,10,3,Marketing,1,446,2,Masculino,46,2,2,Executivo de vendas,4,Solteiro,4682,4317,3,Sim,Não,14,3,3,80,0,9,6,2,7,7,0,1
178,43,Não,Viaja frequentemente,559,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,448,3,Feminino,82,2,2,Técnico de Laboratório,3,Divorciado,5257,6227,1,Sim,Não,11,3,2,80,1,9,3,4,9,7,0,0
179,54,Não,Viaja frequentemente,928,Pesquisa e Desenvolvimento,20,4,Ciências Humanas,1,450,4,Feminino,31,3,2,Pesquisador cientista,3,Solteiro,4869,16885,3,Sim,Não,12,3,4,80,0,20,4,2,4,3,0,3
180,43,Não,Viaja raramente,1001,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,451,3,Feminino,43,3,3,Reprentante de saúde,1,Casado,9985,9262,8,Sim,Não,16,3,1,80,1,10,1,2,1,0,0,0
181,45,Não,Viaja raramente,549,Pesquisa e Desenvolvimento,8,4,Outras,1,452,4,Masculino,75,3,2,Pesquisador cientista,4,Casado,3697,9278,9,Sim,Não,14,3,1,80,2,12,3,3,10,9,9,8
182,29,Sim,Viaja raramente,318,Pesquisa e Desenvolvimento,8,4,Outras,1,454,2,Masculino,77,1,1,Técnico de Laboratório,1,Casado,2119,4759,1,Sim,Sim,11,3,4,80,0,7,4,2,7,7,0,7
183,29,Não,Viaja raramente,738,Pesquisa e Desenvolvimento,9,5,Outras,1,455,2,Masculino,30,2,1,Técnico de Laboratório,4,Solteiro,3983,7621,0,Sim,Não,17,3,3,80,0,4,2,3,3,2,2,2
184,27,Não,Viaja raramente,1130,Vendas,8,4,Marketing,1,458,2,Feminino,56,3,2,Executivo de vendas,2,Casado,6214,3415,1,Sim,Não,18,3,1,80,1,8,3,3,8,7,0,7
185,38,Não,Viaja raramente,343,Pesquisa e Desenvolvimento,15,2,Ciências Humanas,1,461,3,Masculino,92,2,3,Diretor de pesquisa,4,Divorciado,11510,15682,0,Sim,Sim,14,3,2,80,1,12,3,3,11,10,2,9
186,31,Não,Viaja raramente,1232,Pesquisa e Desenvolvimento,7,4,Ciências Médicas,1,462,3,Feminino,39,3,3,Diretor de manufatura,4,Solteiro,7143,25713,1,Sim,Sim,14,3,3,80,0,11,2,2,11,9,4,10
187,29,Não,Viaja raramente,144,Vendas,10,1,Marketing,1,463,4,Feminino,39,2,2,Executivo de vendas,2,Divorciado,8268,11866,1,Sim,Sim,14,3,1,80,2,7,2,3,7,7,1,7
188,23,Não,Viaja raramente,1309,Pesquisa e Desenvolvimento,26,1,Ciências Humanas,1,465,3,Masculino,83,3,1,Pesquisador cientista,4,Divorciado,2904,16092,1,Sim,Não,12,3,3,80,2,4,2,2,4,2,0,2
189,41,Não,Viaja raramente,483,Pesquisa e Desenvolvimento,6,3,Ciências Médicas,1,466,4,Masculino,95,2,2,Diretor de manufatura,2,Solteiro,6032,10110,6,Sim,Sim,15,3,4,80,0,8,3,3,5,4,1,2
190,42,Não,Viaja raramente,810,Pesquisa e Desenvolvimento,23,5,Ciências Humanas,1,468,1,Feminino,44,3,4,Diretor de pesquisa,4,Solteiro,15992,15901,2,Sim,Não,14,3,2,80,0,16,2,3,1,0,0,0
191,48,Não,Viaja raramente,530,Vendas,29,1,Ciências Médicas,1,473,1,Feminino,91,3,3,Gerente,3,Casado,12504,23978,3,Sim,Não,21,4,2,80,1,15,3,1,0,0,0,0
192,37,Não,Viaja raramente,1319,Pesquisa e Desenvolvimento,6,3,Ciências Médicas,1,474,3,Masculino,51,4,2,Pesquisador cientista,1,Divorciado,5974,17001,4,Sim,Sim,13,3,1,80,2,13,2,3,7,7,6,7
193,30,Não,Não Viaja,641,Vendas,25,2,EnsiNão técnico,1,475,4,Feminino,85,3,2,Executivo de vendas,3,Casado,4736,6069,7,Sim,Sim,12,3,2,80,1,4,2,4,2,2,2,2
194,40,Não,Viaja raramente,1171,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,483,4,Feminino,46,4,1,Técnico de Laboratório,3,Casado,2213,22495,3,Sim,Sim,13,3,3,80,1,10,3,3,7,7,1,7
195,21,Não,Não Viaja,895,Vendas,9,2,Ciências Médicas,1,484,1,Masculino,39,3,1,Representante de vendas,4,Solteiro,2610,2851,1,Sim,Não,24,4,3,80,0,3,3,2,3,2,2,2
196,37,Não,Viaja raramente,921,Pesquisa e Desenvolvimento,10,3,Ciências Médicas,1,486,3,Feminino,98,3,1,Técnico de Laboratório,1,Casado,3452,17663,6,Sim,Não,20,4,2,80,1,17,3,3,5,4,0,3
197,46,Não,Não Viaja,1144,Pesquisa e Desenvolvimento,7,4,Ciências Médicas,1,487,3,Feminino,30,3,2,Diretor de manufatura,3,Casado,5258,16044,2,Sim,Não,14,3,3,80,0,7,2,4,1,0,0,0
198,50,Não,Viaja raramente,1046,Pesquisa e Desenvolvimento,10,3,EnsiNão técnico,1,491,4,Masculino,100,2,3,Reprentante de saúde,4,Solteiro,10496,2755,6,Sim,Não,15,3,4,80,0,20,2,3,4,3,1,3
199,40,Sim,Viaja raramente,575,Vendas,22,2,Marketing,1,492,3,Masculino,68,2,2,Executivo de vendas,3,Casado,6380,6110,2,Sim,Sim,12,3,1,80,2,8,6,3,6,4,1,0
200,31,Não,Viaja raramente,408,Pesquisa e Desenvolvimento,9,4,Ciências Humanas,1,493,3,Masculino,42,2,1,Pesquisador cientista,2,Solteiro,2657,7551,0,Sim,Sim,16,3,4,80,0,3,5,3,2,2,2,2
201,21,Sim,Viaja raramente,156,Vendas,12,3,Ciências Humanas,1,494,3,Feminino,90,4,1,Representante de vendas,2,Solteiro,2716,25422,1,Sim,Não,15,3,4,80,0,1,0,3,1,0,0,0
202,29,Não,Viaja raramente,1283,Pesquisa e Desenvolvimento,23,3,Ciências Humanas,1,495,4,Masculino,54,3,1,Pesquisador cientista,4,Solteiro,2201,18168,9,Sim,Não,16,3,4,80,0,6,4,3,3,2,1,2
203,35,Não,Viaja raramente,755,Pesquisa e Desenvolvimento,9,4,Ciências Humanas,1,496,3,Masculino,97,2,2,Reprentante de saúde,2,Solteiro,6540,19394,9,Sim,Não,19,3,3,80,0,10,5,3,1,1,0,0
204,28,Não,Viaja raramente,304,Vendas,9,4,Ciências Humanas,1,498,2,Masculino,92,3,2,Executivo de vendas,4,Solteiro,5253,20750,1,Sim,Não,16,3,4,80,0,7,1,3,7,5,0,7
205,49,Não,Viaja raramente,1261,Pesquisa e Desenvolvimento,7,3,Outras,1,499,2,Masculino,31,2,3,Reprentante de saúde,3,Solteiro,10965,12066,8,Sim,Não,24,4,3,80,0,26,2,3,5,2,0,0
206,51,Não,Viaja raramente,1178,Vendas,14,2,Ciências Humanas,1,500,3,Feminino,87,3,2,Executivo de vendas,4,Casado,4936,14862,4,Sim,Não,11,3,3,80,1,18,2,2,7,7,0,7
207,34,Sim,Não Viaja,1362,Vendas,19,3,Marketing,1,502,1,Masculino,67,4,2,Executivo de vendas,4,Solteiro,5304,4652,8,Sim,Sim,13,3,2,80,0,9,3,2,5,2,0,4
208,24,Não,Viaja raramente,1371,Vendas,10,4,Marketing,1,507,4,Feminino,77,3,2,Executivo de vendas,3,Divorciado,4260,5915,1,Sim,Sim,12,3,4,80,1,5,2,4,5,2,0,3
209,22,Não,Viaja raramente,253,Pesquisa e Desenvolvimento,11,3,Ciências Médicas,1,511,1,Feminino,43,3,1,Pesquisador cientista,2,Casado,2244,24440,1,Sim,Não,13,3,4,80,1,2,1,3,2,1,1,2
210,37,Não,Viaja raramente,1107,Pesquisa e Desenvolvimento,14,3,Ciências Humanas,1,515,4,Feminino,95,3,1,Técnico de Laboratório,1,Divorciado,3034,26914,1,Sim,Não,12,3,3,80,1,18,2,2,18,7,12,17
211,37,Não,Viaja raramente,1305,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,518,3,Masculino,49,3,2,Diretor de manufatura,2,Solteiro,4197,21123,2,Sim,Sim,12,3,4,80,0,18,2,2,1,0,0,1
212,43,Não,Viaja raramente,982,Pesquisa e Desenvolvimento,12,3,Ciências Humanas,1,520,1,Masculino,59,2,4,Diretor de pesquisa,2,Divorciado,14336,4345,1,Sim,Não,11,3,3,80,1,25,3,3,25,10,3,9
213,31,Não,Viaja raramente,480,Pesquisa e Desenvolvimento,7,2,Ciências Médicas,1,524,2,Feminino,31,3,2,Diretor de manufatura,1,Casado,4306,4156,1,Sim,Não,12,3,2,80,1,13,5,1,13,10,3,12
214,43,Não,Viaja frequentemente,313,Pesquisa e Desenvolvimento,21,3,Ciências Médicas,1,525,4,Masculino,61,3,1,Técnico de Laboratório,4,Casado,2258,15238,7,Sim,Não,20,4,1,80,1,8,1,3,3,2,1,2
215,43,Não,Viaja raramente,1473,Pesquisa e Desenvolvimento,8,4,Outras,1,526,3,Feminino,74,3,2,Reprentante de saúde,3,Divorciado,4522,2227,4,Sim,Sim,14,3,4,80,0,8,3,3,5,2,0,2
216,37,Não,Não Viaja,1063,Pesquisa e Desenvolvimento,25,5,Ciências Médicas,1,529,2,Feminino,72,3,2,Pesquisador cientista,3,Casado,4449,23866,3,Sim,Sim,15,3,1,80,2,15,2,3,13,11,10,7
217,56,Não,Viaja frequentemente,906,Vendas,6,3,Ciências Humanas,1,532,3,Feminino,86,4,4,Executivo de vendas,1,Casado,13212,18256,9,Sim,Não,11,3,4,80,3,36,0,2,7,7,7,7
218,30,Não,Viaja raramente,1082,Vendas,12,3,EnsiNão técnico,1,533,2,Feminino,83,3,2,Executivo de vendas,3,Solteiro,6577,19558,0,Sim,Não,11,3,2,80,0,6,6,3,5,4,4,4
219,28,Não,Viaja raramente,1300,Pesquisa e Desenvolvimento,17,2,Ciências Médicas,1,536,3,Masculino,79,3,2,Técnico de Laboratório,1,Divorciado,4558,13535,1,Sim,Não,12,3,4,80,1,10,2,3,10,0,1,8
220,45,Não,Viaja raramente,192,Pesquisa e Desenvolvimento,10,2,Ciências Humanas,1,544,1,Masculino,69,3,1,Pesquisador cientista,4,Casado,2654,9655,3,Sim,Não,21,4,4,80,2,8,3,2,2,2,0,2
221,42,Não,Viaja frequentemente,532,Pesquisa e Desenvolvimento,29,2,Ciências Humanas,1,547,1,Feminino,92,3,2,Pesquisador cientista,3,Divorciado,4556,12932,2,Sim,Não,11,3,2,80,1,19,3,3,5,4,0,2
222,60,Não,Viaja raramente,422,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,549,1,Feminino,41,3,5,Gerente,1,Casado,19566,3854,5,Sim,Não,11,3,4,80,0,33,5,1,29,8,11,10
223,46,Não,Viaja raramente,1485,Pesquisa e Desenvolvimento,18,3,Ciências Médicas,1,550,3,Feminino,87,3,2,Diretor de manufatura,3,Divorciado,4810,26314,2,Sim,Não,14,3,3,80,1,19,5,2,10,7,0,8
224,42,Não,Viaja frequentemente,1368,Pesquisa e Desenvolvimento,28,4,EnsiNão técnico,1,551,4,Feminino,88,2,2,Reprentante de saúde,4,Casado,4523,4386,0,Sim,Não,11,3,4,80,3,7,4,4,6,5,0,4
225,34,Sim,Viaja frequentemente,296,Vendas,6,2,Marketing,1,555,4,Feminino,33,1,1,Representante de vendas,3,Divorciado,2351,12253,0,Sim,Não,16,3,4,80,1,3,3,2,2,2,1,0
226,26,Não,Viaja raramente,1349,Pesquisa e Desenvolvimento,23,3,Ciências Humanas,1,560,1,Feminino,90,3,1,Pesquisador cientista,4,Divorciado,2886,3032,1,Sim,Não,22,4,2,80,2,3,3,1,3,2,0,2
227,29,Sim,Viaja raramente,408,Pesquisa e Desenvolvimento,25,5,EnsiNão técnico,1,565,3,Feminino,71,2,1,Pesquisador cientista,2,Casado,2546,18300,5,Sim,Não,16,3,2,80,0,6,2,4,2,2,1,1
228,30,Não,Não Viaja,1398,Vendas,22,4,Outras,1,567,3,Feminino,69,3,3,Executivo de vendas,1,Casado,8412,2890,0,Sim,Não,11,3,3,80,0,10,3,3,9,8,7,8
229,57,Não,Viaja raramente,210,Vendas,29,3,Marketing,1,568,1,Masculino,56,2,4,Gerente,4,Divorciado,14118,22102,3,Sim,Não,12,3,3,80,1,32,3,2,1,0,0,0
