,Idade,Demissão,Viagem de negócios,Diárias recebidas,Departamento,Distância de Casa,Escolaridade,Área de Formação,Número de contratos de trabalho na empresa,ID Funcionário,Nível de Satisfação com o ambiente de trabalho,Gênero,Salário por hora,Nível de envolvimento com o trabalho,Nível hierárquico,Cargo,Satisfação com o trabalho,Estado civil,Renda mensal,Salário Mensal,qtde de empresas que já trabalhou,Maior de idade,Faz hora extra,percentual de aumento de salário,score de performance,Satisfação nas relações Não trabalho,Jornada padrão de trabalho,opção de remaunração variável em ações,Total de anos trabalhados,Qtde de treinamentos realizados no último ano,Equilíbrio vida trabalho,Total de anos trabalhados na empresa,Anos trabalhados na função atual,Anos desde a última promoção,Anos trabalhando com o atual gestor
114,34,Sim,Não Viaja,1362,Vendas,19,3,Marketing,1,502,1,Masculino,67,4,2,Executivo de vendas,4,Solteiro,5304,4652,8,Sim,Sim,13,3,2,80,0,9,3,2,5,2,0,4
115,37,Não,Viaja raramente,1107,Pesquisa e Desenvolvimento,14,3,Ciências Humanas,1,515,4,Feminino,95,3,1,Técnico de Laboratório,1,Divorciado,3034,26914,1,Sim,Não,12,3,3,80,1,18,2,2,18,7,12,17
116,37,Não,Viaja raramente,1305,Pesquisa e Desenvolvimento,10,4,Ciências Humanas,1,518,3,Masculino,49,3,2,Diretor de manufatura,2,Solteiro,4197,21123,2,Sim,Sim,12,3,4,80,0,18,2,2,1,0,0,1
117,54,Não,Viaja raramente,821,Pesquisa e Desenvolvimento,5,2,Ciências Médicas,1,522,1,Masculino,86,3,5,Diretor de pesquisa,1,Casado,19406,8509,4,Sim,Não,11,3,3,80,1,24,4,2,4,2,1,2
118,31,Não,Viaja raramente,480,Pesquisa e Desenvolvimento,7,2,Ciências Médicas,1,524,2,Feminino,31,3,2,Diretor de manufatura,1,Casado,4306,4156,1,Sim,Não,12,3,2,80,1,13,5,1,13,10,3,12
119,56,Não,Viaja frequentemente,906,Vendas,6,3,Ciências Humanas,1,532,3,Feminino,86,4,4,Executivo de vendas,1,Casado,13212,18256,9,Sim,Não,11,3,4,80,3,36,0,2,7,7,7,7
120,45,Não,Viaja raramente,192,Pesquisa e Desenvolvimento,10,2,Ciências Humanas,1,544,1,Masculino,69,3,1,Pesquisador cientista,4,Casado,2654,9655,3,Sim,Não,21,4,4,80,2,8,3,2,2,2,0,2
121,52,Não,Viaja raramente,1490,Pesquisa e Desenvolvimento,4,2,Ciências Humanas,1,546,4,Feminino,30,3,4,Gerente,4,Casado,16555,10310,2,Sim,Não,13,3,4,80,0,31,2,1,5,2,1,4
122,60,Não,Viaja raramente,422,Pesquisa e Desenvolvimento,7,3,Ciências Humanas,1,549,1,Feminino,41,3,5,Gerente,1,Casado,19566,3854,5,Sim,Não,11,3,4,80,0,33,5,1,29,8,11,10
123,46,Não,Viaja raramente,1485,Pesquisa e Desenvolvimento,18,3,Ciências Médicas,1,550,3,Feminino,87,3,2,Diretor de manufatura,3,Divorciado,4810,26314,2,Sim,Não,14,3,3,80,1,19,5,2,10,7,0,8
124,34,Sim,Viaja frequentemente,296,Vendas,6,2,Marketing,1,555,4,Feminino,33,1,1,Representante de vendas,3,Divorciado,2351,12253,0,Sim,Não,16,3,4,80,1,3,3,2,2,2,1,0
125,26,Não,Viaja raramente,1349,Pesquisa e Desenvolvimento,23,3,Ciências Humanas,1,560,1,Feminino,90,3,1,Pesquisador cientista,4,Divorciado,2886,3032,1,Sim,Não,22,4,2,80,2,3,3,1,3,2,0,2
126,30,Não,Não Viaja,1400,Pesquisa e Desenvolvimento,3,3,Ciências Humanas,1,562,3,Masculino,53,3,1,Técnico de Laboratório,4,Casado,2097,16734,4,Sim,Não,15,3,3,80,1,9,3,1,5,3,1,4
127,57,Não,Viaja raramente,210,Vendas,29,3,Marketing,1,568,1,Masculino,56,2,4,Gerente,4,Divorciado,14118,22102,3,Sim,Não,12,3,3,80,1,32,3,2,1,0,0,0
128,30,Não,Não Viaja,1116,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,571,3,Feminino,49,3,1,Técnico de Laboratório,4,Solteiro,2564,7181,0,Sim,Não,14,3,3,80,0,12,2,2,11,7,6,7
129,46,Não,Viaja raramente,1009,Pesquisa e Desenvolvimento,2,3,Ciências Humanas,1,575,1,Masculino,51,3,4,Diretor de pesquisa,3,Casado,17861,2288,6,Sim,Não,13,3,3,80,0,26,2,1,3,2,0,1
130,36,Não,Não Viaja,635,Vendas,10,4,Ciências Médicas,1,592,2,Masculino,32,3,3,Executivo de vendas,4,Solteiro,9980,15318,1,Sim,Não,14,3,4,80,0,10,3,2,10,3,9,7
131,42,Não,Viaja raramente,319,Pesquisa e Desenvolvimento,24,3,Ciências Médicas,1,605,4,Masculino,56,3,3,Diretor de manufatura,1,Casado,7406,6950,1,Sim,Sim,21,4,4,80,1,10,5,2,10,9,5,8
132,26,Sim,Viaja frequentemente,426,Recursos HumaNãos,17,4,Ciências Humanas,1,608,2,Feminino,58,3,1,Recursos HumaNãos,3,Divorciado,2741,22808,0,Sim,Sim,11,3,2,80,1,8,2,2,7,7,1,0
133,31,Não,Viaja raramente,688,Vendas,7,3,Ciências Humanas,1,613,3,Masculino,44,2,3,Gerente,4,Divorciado,11557,25291,9,Sim,Não,21,4,3,80,1,10,3,2,5,4,0,1
134,26,Sim,Viaja raramente,471,Pesquisa e Desenvolvimento,24,3,EnsiNão técnico,1,622,3,Masculino,66,1,1,Técnico de Laboratório,4,Solteiro,2340,23213,1,Sim,Sim,18,3,2,80,0,1,3,1,1,0,0,0
135,46,Não,Viaja frequentemente,1034,Pesquisa e Desenvolvimento,18,1,Ciências Médicas,1,624,1,Feminino,86,3,3,Reprentante de saúde,3,Casado,10527,8984,5,Sim,Não,11,3,4,80,0,28,3,2,2,2,1,2
136,37,Não,Viaja raramente,446,Pesquisa e Desenvolvimento,1,4,Ciências Humanas,1,635,2,Feminino,65,3,2,Diretor de manufatura,2,Casado,6447,15701,6,Sim,Não,12,3,2,80,1,8,2,2,6,5,4,3
137,31,Sim,Viaja raramente,1365,Vendas,13,4,Ciências Médicas,1,650,2,Masculino,46,3,2,Executivo de vendas,1,Divorciado,4233,11512,2,Sim,Não,17,3,3,80,0,9,2,1,3,1,1,2
138,27,Não,Viaja raramente,798,Pesquisa e Desenvolvimento,6,4,Ciências Médicas,1,655,1,Feminino,66,2,1,Pesquisador cientista,3,Divorciado,2187,5013,0,Sim,Não,12,3,3,80,2,6,5,2,5,3,0,3
139,37,Não,Viaja raramente,558,Vendas,2,3,Marketing,1,656,4,Masculino,75,3,2,Executivo de vendas,3,Casado,9602,3010,4,Sim,Sim,11,3,3,80,1,17,3,2,3,0,1,0
140,43,Não,Viaja raramente,782,Pesquisa e Desenvolvimento,6,4,Outras,1,661,2,Masculino,50,2,4,Diretor de pesquisa,4,Divorciado,16627,2671,4,Sim,Sim,14,3,3,80,1,21,3,2,1,0,0,0
141,38,Não,Viaja raramente,362,Pesquisa e Desenvolvimento,1,1,Ciências Humanas,1,662,3,Feminino,43,3,1,Pesquisador cientista,1,Solteiro,2619,14561,3,Sim,Não,17,3,4,80,0,8,3,2,0,0,0,0
142,48,Não,Viaja raramente,1236,Pesquisa e Desenvolvimento,1,4,Ciências Humanas,1,664,4,Feminino,40,2,4,Gerente,1,Casado,15402,17997,7,Sim,Não,11,3,1,80,1,21,3,1,3,2,0,2
143,32,Não,Viaja raramente,646,Pesquisa e Desenvolvimento,9,4,Ciências Humanas,1,679,1,Feminino,92,3,2,Pesquisador cientista,4,Casado,6322,18089,1,Sim,Sim,12,3,4,80,1,6,2,2,6,4,0,5
144,34,Não,Viaja raramente,1397,Pesquisa e Desenvolvimento,1,5,Ciências Humanas,1,683,2,Masculino,42,3,1,Pesquisador cientista,4,Casado,2691,7660,1,Sim,Não,12,3,4,80,1,10,4,2,10,9,8,8
145,29,Não,Viaja raramente,1176,Vendas,3,2,Ciências Médicas,1,690,2,Feminino,62,3,2,Executivo de vendas,3,Casado,5561,3487,1,Sim,Não,14,3,1,80,1,6,5,2,6,0,1,2
146,33,Não,Viaja frequentemente,1296,Pesquisa e Desenvolvimento,6,3,Ciências Humanas,1,692,3,Masculino,30,3,2,Reprentante de saúde,4,Divorciado,7725,5335,3,Sim,Não,23,4,3,80,1,15,2,1,13,11,4,7
147,32,Não,Viaja raramente,929,Vendas,10,3,Marketing,1,722,4,Masculino,55,3,2,Executivo de vendas,4,Solteiro,5396,21703,1,Sim,Não,12,3,4,80,0,10,2,2,10,7,0,8
148,38,Não,Viaja raramente,827,Pesquisa e Desenvolvimento,1,4,Ciências Humanas,1,724,2,Feminino,33,4,2,Reprentante de saúde,4,Solteiro,7625,19383,0,Sim,Não,13,3,3,80,0,10,4,2,9,7,1,8
149,41,Não,Viaja raramente,427,Recursos HumaNãos,10,4,Recursos HumaNãos,1,731,2,Masculino,73,2,5,Gerente,4,Divorciado,19141,8861,3,Sim,Não,15,3,2,80,3,23,2,2,21,6,12,6
150,27,Não,Viaja frequentemente,294,Pesquisa e Desenvolvimento,10,2,Ciências Humanas,1,733,4,Masculino,32,3,3,Diretor de manufatura,1,Divorciado,8793,4809,1,Sim,Não,21,4,3,80,2,9,4,2,9,7,1,7
151,47,Não,Viaja frequentemente,217,Vendas,3,3,Ciências Médicas,1,746,4,Feminino,49,3,4,Executivo de vendas,3,Divorciado,13770,10225,9,Sim,Sim,12,3,4,80,2,28,2,2,22,2,11,13
152,30,Não,Viaja raramente,501,Vendas,27,5,Marketing,1,747,3,Masculino,99,3,2,Executivo de vendas,4,Divorciado,5304,25275,7,Sim,Não,23,4,4,80,1,10,2,2,8,7,7,7
153,39,Não,Viaja raramente,141,Recursos HumaNãos,3,3,Recursos HumaNãos,1,760,3,Feminino,44,4,2,Recursos HumaNãos,2,Casado,6389,18767,9,Sim,Não,15,3,3,80,1,12,3,1,8,3,3,6
154,56,Não,Viaja raramente,832,Pesquisa e Desenvolvimento,9,3,Ciências Médicas,1,762,3,Masculino,81,3,4,Reprentante de saúde,4,Casado,11103,20420,7,Sim,Não,11,3,3,80,0,30,1,2,10,7,1,1
155,40,Não,Viaja raramente,804,Pesquisa e Desenvolvimento,2,1,Ciências Médicas,1,763,4,Feminino,86,2,1,Pesquisador cientista,4,Solteiro,2342,22929,0,Sim,Sim,20,4,4,80,0,5,2,2,4,2,2,3
156,27,Não,Viaja raramente,975,Pesquisa e Desenvolvimento,7,3,Ciências Médicas,1,764,4,Feminino,55,2,2,Reprentante de saúde,1,Solteiro,6811,23398,8,Sim,Não,19,3,1,80,0,9,2,1,7,6,0,7
157,38,Não,Viaja raramente,268,Pesquisa e Desenvolvimento,2,5,Ciências Médicas,1,773,4,Masculino,92,3,1,Pesquisador cientista,3,Casado,3057,20471,6,Sim,Sim,13,3,2,80,1,6,0,1,1,0,0,1
158,33,Sim,Viaja raramente,527,Pesquisa e Desenvolvimento,1,4,Outras,1,780,4,Masculino,63,3,1,Pesquisador cientista,4,Solteiro,2686,5207,1,Sim,Sim,13,3,3,80,0,10,2,2,10,9,7,8
159,25,Não,Viaja raramente,883,Vendas,26,1,Ciências Médicas,1,781,3,Feminino,32,3,2,Executivo de vendas,4,Solteiro,6180,22807,1,Sim,Não,23,4,2,80,0,6,5,2,6,5,1,4
160,29,Não,Viaja raramente,657,Pesquisa e Desenvolvimento,27,3,Ciências Médicas,1,793,2,Feminino,66,3,2,Reprentante de saúde,3,Casado,4335,25549,4,Sim,Não,12,3,1,80,1,11,3,2,8,7,1,1
161,26,Sim,Viaja raramente,1146,Vendas,8,3,EnsiNão técnico,1,796,4,Masculino,38,2,2,Executivo de vendas,1,Solteiro,5326,3064,6,Sim,Não,17,3,3,80,0,6,2,2,4,3,1,2
162,37,Não,Viaja raramente,571,Pesquisa e Desenvolvimento,10,1,Ciências Humanas,1,802,4,Feminino,82,3,1,Pesquisador cientista,1,Divorciado,2782,19905,0,Sim,Sim,13,3,2,80,2,6,3,2,5,3,4,3
163,35,Não,Viaja raramente,384,Vendas,8,4,Ciências Humanas,1,805,1,Feminino,72,3,1,Representante de vendas,4,Casado,2572,20317,1,Sim,Não,16,3,2,80,1,3,1,2,3,2,0,2
164,42,Não,Viaja frequentemente,570,Pesquisa e Desenvolvimento,8,3,Ciências Humanas,1,809,2,Masculino,66,3,5,Gerente,4,Divorciado,18430,16225,1,Sim,Não,13,3,2,80,1,24,4,2,24,7,14,9
165,47,Não,Viaja raramente,202,Pesquisa e Desenvolvimento,2,2,Outras,1,820,3,Feminino,33,3,4,Gerente,4,Casado,16752,12982,1,Sim,Sim,11,3,3,80,1,26,3,2,26,14,3,0
166,28,Sim,Viaja raramente,890,Pesquisa e Desenvolvimento,2,4,Ciências Médicas,1,828,3,Masculino,46,3,1,Pesquisador cientista,3,Solteiro,4382,16374,6,Sim,Não,17,3,4,80,0,5,3,2,2,2,2,1
167,30,Não,Viaja raramente,946,Pesquisa e Desenvolvimento,2,3,Ciências Médicas,1,833,3,Feminino,52,2,2,Diretor de manufatura,4,Solteiro,6877,20234,5,Sim,Sim,24,4,2,80,0,12,4,2,0,0,0,0
168,42,Não,Viaja raramente,933,Pesquisa e Desenvolvimento,29,3,Ciências Humanas,1,836,2,Masculino,98,3,2,Diretor de manufatura,2,Casado,4434,11806,1,Sim,Não,13,3,4,80,1,10,3,2,9,8,7,8
169,38,Não,Viaja frequentemente,471,Pesquisa e Desenvolvimento,12,3,Ciências Humanas,1,837,1,Masculino,45,2,2,Reprentante de saúde,1,Divorciado,6288,4284,2,Sim,Não,15,3,3,80,1,13,3,2,4,3,1,2
170,55,Sim,Viaja raramente,436,Vendas,2,1,Ciências Médicas,1,842,3,Masculino,37,3,2,Executivo de vendas,4,Solteiro,5160,21519,4,Sim,Não,16,3,3,80,0,12,3,2,9,7,7,3
171,34,Não,Viaja raramente,829,Recursos HumaNãos,3,2,Recursos HumaNãos,1,847,3,Masculino,88,3,1,Recursos HumaNãos,4,Casado,3737,2243,0,Sim,Não,19,3,3,80,1,4,1,1,3,2,0,2
172,27,Não,Não Viaja,443,Pesquisa e Desenvolvimento,3,3,Ciências Médicas,1,850,4,Masculino,50,3,1,Pesquisador cientista,4,Casado,1706,16571,1,Sim,Não,11,3,3,80,3,0,6,2,0,0,0,0
173,51,Não,Viaja raramente,1318,Vendas,26,4,Marketing,1,851,1,Feminino,66,3,4,Gerente,3,Casado,16307,5594,2,Sim,Não,14,3,3,80,1,29,2,2,20,6,4,17
174,44,Não,Viaja raramente,625,Pesquisa e Desenvolvimento,4,3,Ciências Médicas,1,852,4,Masculino,50,3,2,Reprentante de saúde,2,Solteiro,5933,5197,9,Sim,Não,12,3,4,80,0,10,2,2,5,2,2,3
175,25,Não,Viaja raramente,180,Pesquisa e Desenvolvimento,2,1,Ciências Médicas,1,854,1,Masculino,65,4,1,Pesquisador cientista,1,Solteiro,3424,21632,7,Sim,Não,13,3,3,80,0,6,3,2,4,3,0,1
176,35,Não,Viaja raramente,1343,Pesquisa e Desenvolvimento,27,1,Ciências Médicas,1,856,3,Feminino,53,2,1,Pesquisador cientista,1,Solteiro,2559,17852,1,Sim,Não,11,3,4,80,0,6,3,2,6,5,1,1
177,36,Não,Viaja raramente,928,Vendas,1,2,Ciências Humanas,1,857,2,Masculino,56,3,2,Executivo de vendas,4,Casado,6201,2823,1,Sim,Sim,14,3,4,80,1,18,1,2,18,14,4,11
178,32,Não,Viaja raramente,117,Vendas,13,4,Ciências Humanas,1,859,2,Masculino,73,3,2,Executivo de vendas,4,Divorciado,4403,9250,2,Sim,Não,11,3,3,80,1,8,3,2,5,2,0,3
179,30,Não,Viaja frequentemente,1012,Pesquisa e Desenvolvimento,5,4,Ciências Humanas,1,861,2,Masculino,75,2,1,Pesquisador cientista,4,Divorciado,3761,2373,9,Sim,Não,12,3,2,80,1,10,3,2,5,4,0,3
180,32,Não,Viaja raramente,638,Pesquisa e Desenvolvimento,8,2,Ciências Médicas,1,865,3,Feminino,91,4,2,Pesquisador cientista,3,Casado,5175,22162,5,Sim,Não,12,3,3,80,1,9,3,2,5,3,1,3
181,22,Não,Viaja raramente,1230,Pesquisa e Desenvolvimento,1,2,Ciências Humanas,1,872,4,Masculino,33,2,2,Diretor de manufatura,4,Casado,4775,19146,6,Sim,Não,22,4,1,80,2,4,2,1,2,2,2,2
182,44,Não,Viaja raramente,986,Pesquisa e Desenvolvimento,8,4,Ciências Humanas,1,874,1,Masculino,62,4,1,Técnico de Laboratório,4,Casado,2818,5044,2,Sim,Sim,24,4,3,80,1,10,2,2,3,2,0,2
183,35,Sim,Viaja frequentemente,130,Pesquisa e Desenvolvimento,25,4,Ciências Humanas,1,881,4,Feminino,96,3,1,Pesquisador cientista,2,Divorciado,2022,16612,1,Sim,Sim,19,3,1,80,1,10,3,2,10,2,7,8
184,24,Não,Não Viaja,1269,Pesquisa e Desenvolvimento,4,1,Ciências Humanas,1,888,1,Masculino,46,2,1,Técnico de Laboratório,4,Casado,3162,10778,0,Sim,Não,17,3,4,80,0,6,2,2,5,2,3,4
185,42,Não,Viaja raramente,1265,Pesquisa e Desenvolvimento,3,3,Ciências Humanas,1,894,3,Feminino,95,4,2,Técnico de Laboratório,4,Casado,5231,23726,2,Sim,Sim,13,3,2,80,1,17,1,2,5,3,1,3
186,43,Não,Viaja frequentemente,422,Pesquisa e Desenvolvimento,1,3,Ciências Humanas,1,902,4,Feminino,33,3,2,Reprentante de saúde,4,Casado,5562,21782,4,Sim,Não,13,3,2,80,1,12,2,2,5,2,2,2
187,32,Sim,Viaja raramente,374,Pesquisa e Desenvolvimento,25,4,Ciências Humanas,1,911,1,Masculino,87,3,1,Técnico de Laboratório,4,Solteiro,2795,18016,1,Sim,Sim,24,4,3,80,0,1,2,1,1,0,0,1
188,58,Sim,Viaja frequentemente,781,Pesquisa e Desenvolvimento,2,1,Ciências Humanas,1,918,4,Masculino,57,2,1,Técnico de Laboratório,4,Divorciado,2380,13384,9,Sim,Sim,14,3,4,80,1,3,3,2,1,0,0,0
189,20,Sim,Viaja raramente,500,Vendas,2,3,Ciências Médicas,1,922,3,Feminino,49,2,1,Representante de vendas,3,Solteiro,2044,22052,1,Sim,Não,13,3,4,80,0,2,3,2,2,2,0,2
190,21,Sim,Viaja raramente,1427,Pesquisa e Desenvolvimento,18,1,Outras,1,923,4,Feminino,65,3,1,Pesquisador cientista,4,Solteiro,2693,8870,1,Sim,Não,19,3,1,80,0,1,3,2,1,0,0,0
191,36,Não,Viaja raramente,1425,Pesquisa e Desenvolvimento,14,1,Ciências Humanas,1,924,3,Masculino,68,3,2,Reprentante de saúde,4,Casado,6586,4821,0,Sim,Sim,17,3,1,80,1,17,2,2,16,8,4,11
192,47,Não,Viaja raramente,1454,Vendas,2,4,Ciências Humanas,1,925,4,Feminino,65,2,1,Representante de vendas,4,Solteiro,3294,13137,1,Sim,Sim,18,3,1,80,0,3,3,2,3,2,1,2
193,41,Sim,Viaja raramente,1085,Pesquisa e Desenvolvimento,2,4,Ciências Humanas,1,927,2,Feminino,57,1,1,Técnico de Laboratório,4,Divorciado,2778,17725,4,Sim,Sim,13,3,3,80,1,10,1,2,7,7,1,0
194,39,Sim,Viaja raramente,1122,Pesquisa e Desenvolvimento,6,3,Ciências Médicas,1,932,4,Masculino,70,3,1,Técnico de Laboratório,1,Casado,2404,4303,7,Sim,Sim,21,4,4,80,0,8,2,1,2,2,2,2
195,35,Não,Viaja raramente,1137,Pesquisa e Desenvolvimento,21,1,Ciências Humanas,1,942,4,Feminino,51,3,2,Reprentante de saúde,4,Casado,4014,19170,1,Sim,Sim,25,4,4,80,1,10,2,1,10,6,0,7
196,49,Não,Viaja raramente,527,Pesquisa e Desenvolvimento,8,2,Outras,1,944,1,Feminino,51,3,3,Técnico de Laboratório,2,Casado,7403,22477,4,Sim,Não,11,3,3,80,1,29,3,2,26,9,1,7
197,48,Não,Viaja raramente,1469,Pesquisa e Desenvolvimento,20,4,Ciências Médicas,1,945,4,Masculino,51,3,1,Pesquisador cientista,3,Casado,2259,5543,4,Sim,Não,17,3,1,80,2,13,2,2,0,0,0,0
198,31,Não,Não Viaja,1188,Vendas,20,2,Marketing,1,947,4,Feminino,45,3,2,Executivo de vendas,3,Casado,6932,24406,1,Sim,Não,13,3,4,80,1,9,2,2,9,8,0,0
199,40,Não,Viaja raramente,658,Vendas,10,4,Marketing,1,954,1,Masculino,67,2,3,Executivo de vendas,2,Divorciado,9705,20652,2,Sim,Não,12,3,2,80,1,11,2,2,1,0,0,0
200,31,Não,Viaja raramente,616,Pesquisa e Desenvolvimento,12,3,Ciências Médicas,1,961,4,Feminino,41,3,2,Reprentante de saúde,4,Casado,5855,17369,0,Sim,Sim,11,3,3,80,2,10,2,1,9,7,8,5
201,37,Sim,Viaja raramente,625,Vendas,1,4,Ciências Humanas,1,970,1,Masculino,46,2,3,Executivo de vendas,3,Casado,10609,14922,5,Sim,Não,11,3,3,80,0,17,2,1,14,1,11,7
202,45,Não,Não Viaja,805,Pesquisa e Desenvolvimento,4,2,Ciências Humanas,1,972,3,Masculino,57,3,2,Técnico de Laboratório,2,Casado,4447,23163,1,Sim,Não,12,3,2,80,0,9,5,2,9,7,0,8
203,52,Não,Viaja raramente,1053,Pesquisa e Desenvolvimento,1,2,Ciências Humanas,1,976,4,Masculino,70,3,4,Gerente,4,Casado,17099,13829,2,Sim,Não,15,3,2,80,1,26,2,2,9,8,7,8
204,40,Sim,Não Viaja,1479,Vendas,24,3,Ciências Humanas,1,986,2,Feminino,100,4,4,Executivo de vendas,2,Solteiro,13194,17071,4,Sim,Sim,16,3,4,80,0,22,2,2,1,0,0,0
205,50,Não,Viaja raramente,1126,Pesquisa e Desenvolvimento,1,2,Ciências Médicas,1,997,4,Masculino,66,3,4,Diretor de pesquisa,4,Divorciado,17399,6615,9,Sim,Não,22,4,3,80,1,32,1,2,5,4,1,3
206,38,Não,Viaja frequentemente,1391,Pesquisa e Desenvolvimento,10,1,Ciências Médicas,1,1006,3,Masculino,66,3,1,Pesquisador cientista,3,Casado,2684,12127,0,Sim,Não,17,3,2,80,1,3,0,2,2,1,0,2
207,35,Sim,Viaja raramente,622,Pesquisa e Desenvolvimento,14,4,Outras,1,1010,3,Masculino,39,2,1,Técnico de Laboratório,2,Divorciado,3743,10074,1,Sim,Sim,24,4,4,80,1,5,2,1,4,2,0,2
208,35,Não,Viaja raramente,583,Pesquisa e Desenvolvimento,25,4,Ciências Médicas,1,1014,3,Feminino,57,3,3,Reprentante de saúde,3,Divorciado,10388,6975,1,Sim,Sim,11,3,3,80,1,16,3,2,16,10,10,1
209,30,Não,Viaja raramente,153,Pesquisa e Desenvolvimento,8,2,Ciências Humanas,1,1015,2,Feminino,73,4,3,Diretor de pesquisa,1,Casado,11416,17802,0,Sim,Sim,12,3,3,80,3,9,4,2,8,7,1,7
210,22,Não,Viaja raramente,217,Pesquisa e Desenvolvimento,8,1,Ciências Humanas,1,1019,2,Masculino,94,1,1,Técnico de Laboratório,1,Casado,2451,6881,1,Sim,Não,15,3,1,80,1,4,3,2,4,3,1,1
211,35,Não,Viaja raramente,802,Pesquisa e Desenvolvimento,10,3,Outras,1,1028,2,Masculino,45,3,1,Técnico de Laboratório,4,Divorciado,3917,9541,1,Sim,Não,20,4,1,80,1,3,4,2,3,2,1,2
212,37,Sim,Viaja raramente,1141,Pesquisa e Desenvolvimento,11,2,Ciências Médicas,1,1033,1,Feminino,61,1,2,Reprentante de saúde,2,Casado,4777,14382,5,Sim,Não,15,3,1,80,0,15,2,1,1,0,0,0
213,33,Não,Não Viaja,1038,Vendas,8,1,Ciências Humanas,1,1044,2,Feminino,88,2,1,Representante de vendas,4,Solteiro,2342,21437,0,Sim,Não,19,3,4,80,0,3,2,2,2,2,2,2
214,34,Não,Viaja raramente,216,Vendas,1,4,Marketing,1,1047,2,Masculino,75,4,2,Executivo de vendas,4,Divorciado,9725,12278,0,Sim,Não,11,3,4,80,1,16,2,2,15,1,0,9
215,59,Não,Viaja raramente,1089,Vendas,1,2,EnsiNão técnico,1,1048,2,Masculino,66,3,3,Gerente,4,Casado,11904,11038,3,Sim,Sim,14,3,3,80,1,14,1,1,6,4,0,4
216,36,Sim,Viaja raramente,660,Pesquisa e Desenvolvimento,15,3,Outras,1,1052,1,Masculino,81,3,2,Técnico de Laboratório,3,Divorciado,4834,7858,7,Sim,Não,14,3,2,80,1,9,3,2,1,0,0,0
217,50,Não,Viaja raramente,1464,Pesquisa e Desenvolvimento,2,4,Ciências Médicas,1,1061,2,Masculino,62,3,5,Diretor de pesquisa,3,Casado,19237,12853,2,Sim,Sim,11,3,4,80,1,29,2,2,8,1,7,7
218,37,Não,Viaja raramente,124,Pesquisa e Desenvolvimento,3,3,Outras,1,1062,4,Feminino,35,3,2,Reprentante de saúde,2,Solteiro,4107,13848,3,Sim,Não,15,3,1,80,0,8,3,2,4,3,0,1
219,40,Não,Viaja raramente,300,Vendas,26,3,Marketing,1,1066,3,Masculino,74,3,2,Executivo de vendas,1,Casado,8396,22217,1,Sim,Não,14,3,2,80,1,8,3,2,7,7,7,5
220,36,Não,Viaja raramente,796,Pesquisa e Desenvolvimento,12,5,Ciências Médicas,1,1073,4,Feminino,51,2,3,Diretor de manufatura,4,Solteiro,8858,15669,0,Sim,Não,11,3,2,80,0,15,2,2,14,8,7,8
221,21,Sim,Viaja raramente,1334,Pesquisa e Desenvolvimento,10,3,Ciências Humanas,1,1079,3,Feminino,36,2,1,Técnico de Laboratório,1,Solteiro,1416,17258,1,Sim,Não,13,3,1,80,0,1,6,2,1,0,1,0
222,28,Sim,Não Viaja,1366,Pesquisa e Desenvolvimento,24,2,EnsiNão técnico,1,1082,2,Masculino,72,2,3,Reprentante de saúde,1,Solteiro,8722,12355,1,Sim,Não,12,3,1,80,0,10,2,2,10,7,1,9
223,30,Não,Viaja raramente,1176,Pesquisa e Desenvolvimento,20,3,Outras,1,1084,3,Masculino,85,3,2,Diretor de manufatura,1,Casado,9957,9096,0,Sim,Não,15,3,3,80,1,7,1,2,6,2,0,2
224,38,Não,Viaja raramente,330,Pesquisa e Desenvolvimento,17,1,Ciências Humanas,1,1088,3,Feminino,65,2,3,Reprentante de saúde,3,Casado,8823,24608,0,Sim,Não,18,3,1,80,1,20,4,2,19,9,1,9
225,28,Não,Viaja raramente,895,Pesquisa e Desenvolvimento,15,2,Ciências Humanas,1,1102,1,Masculino,50,3,1,Técnico de Laboratório,3,Divorciado,2207,22482,1,Sim,Não,16,3,4,80,1,4,5,2,4,2,2,2
226,34,Não,Viaja frequentemente,618,Pesquisa e Desenvolvimento,3,1,Ciências Humanas,1,1103,1,Masculino,45,3,2,Reprentante de saúde,4,Solteiro,7756,22266,0,Sim,Não,17,3,3,80,0,7,1,2,6,2,0,4
227,26,Sim,Viaja raramente,1330,Pesquisa e Desenvolvimento,21,3,Ciências Médicas,1,1107,1,Masculino,37,3,1,Técnico de Laboratório,3,Divorciado,2377,19373,1,Sim,Não,20,4,3,80,1,1,0,2,1,1,0,0
228,48,Não,Não Viaja,1262,Pesquisa e Desenvolvimento,1,4,Ciências Médicas,1,1116,1,Masculino,35,4,4,Gerente,4,Solteiro,16885,16154,2,Sim,Não,22,4,3,80,0,27,3,2,5,4,2,1
229,28,Não,Viaja raramente,950,Pesquisa e Desenvolvimento,3,3,Ciências Médicas,1,1121,4,Feminino,93,3,3,Diretor de manufatura,2,Divorciado,7655,8039,0,Sim,Não,17,3,2,80,3,10,3,2,9,7,1,7
230,39,Não,Não Viaja,439,Pesquisa e Desenvolvimento,9,3,Ciências Humanas,1,1132,3,Masculino,70,3,2,Técnico de Laboratório,2,Solteiro,6782,8770,9,Sim,Não,15,3,3,80,0,9,2,2,5,4,0,3
